state,county,infection_rate,percent_vac,percent_republican,date_stay_at_home_effective,lat,lon,total_population,population_density_per_sqmi,percent_adults_with_obesity,percent_physically_inactive,percent_uninsured,primary_care_physicians_rate,high_school_graduation_rate,percent_some_college,percent_unemployed_CDC,median_household_income,per_capita_income,num_deaths,eightieth_percentile_income,twentieth_percentile_income,percent_below_poverty,percent_age_65_and_older,percent_age_17_and_younger
MISSISSIPPI,PONTOTOC,0.1441847454466339,0.343,0.7960566851509551,2020-04-03,34.2254259098009,-89.0373837651231,30862,62.0041792847952,35.0,31.9,17.619207397,15.80278,81.666233766,57.620149062,7.0,44297.0,19743.0,484.0,81089.0,19266.0,18.0,14.2,26.9
MISSISSIPPI,PRENTISS,0.1249701504417734,0.36,0.7747163695299838,2020-04-03,34.6182866145277,-88.5200765951671,25339,61.0616586035606,32.3,42.8,15.521410579,35.62804,87.5,53.345300261,9.1,41281.0,18313.0,513.0,74350.0,14344.0,22.7,16.9,23.1
MISSISSIPPI,QUITMAN,0.1305948174322732,0.406,0.2974739970282318,2020-04-03,34.2514086412149,-90.2891074492609,7634,18.8488449553714,42.0,40.8,16.00205374,13.75705,82.5,50.058072009,26.1,27767.0,14928.0,181.0,60893.0,10042.0,37.8,15.2,25.0
MISSISSIPPI,RANKIN,0.105924480424548,0.436,0.7516250318633698,2020-04-03,32.2641361546469,-89.9457977451276,147930,190.774715715415,35.4,30.2,10.685509453,64.43977,89.210574572,67.614401858,5.0,66296.0,27822.0,1864.0,116962.0,30656.0,9.6,13.2,24.4
MISSISSIPPI,SCOTT,0.1274711989759636,0.389,0.5818285497053792,2020-04-03,32.4063915461748,-89.5376355502249,28268,46.39946612242,48.6,37.8,20.497207408,17.59324,83.995481928,44.002188483,12.0,38034.0,17203.0,525.0,80400.0,15199.0,26.5,13.6,26.7
MISSISSIPPI,SHARKEY,0.1221939365887526,0.467,0.3159817351598173,2020-04-03,32.8798766262252,-90.8131601186668,4662,10.7986703036395,49.8,29.2,16.422535211,45.09583,82.5,60.421052632,23.2,28887.0,15430.0,115.0,56094.0,13793.0,31.4,15.0,25.1
MISSISSIPPI,SIMPSON,0.1263785730362367,0.374,0.6474297223925037,2020-04-03,31.9131650806157,-89.9195056700529,27279,46.3011253142598,44.1,29.6,15.423364015,40.82087,81.0,54.470323065,10.7,38173.0,18495.0,500.0,79886.0,16013.0,27.4,15.7,25.2
MISSISSIPPI,SMITH,0.1193767278210605,0.27,0.7772387570473318,2020-04-03,32.0176877548393,-89.506685533961,16137,25.3619720439954,37.5,32.2,15.712855272,6.21968,87.5,49.718574109,3.9,46764.0,22129.0,275.0,91744.0,17078.0,22.7,17.2,24.2
MISSISSIPPI,STONE,0.137925392670157,0.365,0.7531582682753726,2020-04-03,30.7899729862907,-89.1176727337684,17995,40.3942193233234,40.9,34.7,13.29616127,27.60601,87.5,47.013748028,8.4,44622.0,19588.0,332.0,85327.0,19357.0,20.3,13.8,22.6
MISSISSIPPI,SUNFLOWER,0.1421346077260055,0.444,0.2911023129818712,2020-04-03,33.6023067164561,-90.5886306268955,27424,39.3029956223707,50.4,32.7,15.108807171,26.94277,77.0,45.223684211,19.7,31329.0,14111.0,615.0,66427.0,13241.0,34.6,11.6,23.5
MISSISSIPPI,TALLAHATCHIE,0.1361430950829169,0.343,0.4194207836456559,2020-04-03,33.9504861266505,-90.1732354924103,14776,22.9007621176075,44.1,30.4,14.574132492,21.23894,89.5,33.595691798,13.5,32692.0,12747.0,267.0,74169.0,12340.0,28.2,13.4,20.7
MISSISSIPPI,TATE,0.1271141555736026,0.348,0.6446202803818698,2020-04-03,34.6503353024054,-89.9447929581264,28338,70.0114134295254,36.8,27.2,15.524691358,21.0963,81.565868263,52.477744807,8.2,48082.0,20948.0,490.0,99954.0,21020.0,15.7,14.6,24.4
MISSISSIPPI,TIPPAH,0.1493527140585964,0.34,0.7839740119112074,2020-04-03,34.768360621384,-88.9088992941837,22061,48.1880059945676,40.0,42.5,15.32709245,18.20747,82.920962199,52.122408687,10.6,39833.0,19453.0,433.0,77216.0,17673.0,23.5,16.0,24.8
MISSISSIPPI,TISHOMINGO,0.1267605633802817,0.322,0.8560506510572213,2020-04-03,34.7404060414707,-88.2392953206813,19503,45.9648335709511,37.7,41.5,17.025275437,30.7031,84.0,47.555755801,10.0,41455.0,18790.0,429.0,71578.0,16239.0,18.6,19.5,22.2
MISSISSIPPI,TUNICA,0.1230274086378737,0.393,0.2391365292963274,2020-04-03,34.6519651789838,-90.3755333026476,10407,22.8888950111089,40.3,30.7,12.834847426,,87.5,57.798960139,10.9,33143.0,16950.0,215.0,65573.0,14233.0,28.4,10.5,29.9
MISSISSIPPI,UNION,0.1568627450980392,0.32,0.8033228949199722,2020-04-03,34.4904846907588,-89.0038682174297,27989,67.3460118843589,39.8,30.9,17.540748248,49.02647,82.803116147,52.579284062,9.0,46600.0,19723.0,437.0,78432.0,18371.0,19.1,15.7,25.4
MISSISSIPPI,WALTHALL,0.1101077978440431,0.32,0.5862118803295274,2020-04-03,31.1484273089737,-90.1061382881504,14812,36.6698971505693,36.6,32.7,18.050168089,41.38216,77.5,40.403100775,8.5,33566.0,18255.0,270.0,64837.0,10543.0,25.9,17.8,24.5
MISSISSIPPI,WARREN,0.1085255944117582,0.476,0.5030387309435517,2020-04-03,32.3572693224827,-90.8520033197616,47834,81.2792616989144,35.8,35.3,14.14349822,55.59357,72.0,60.68197634,7.2,46049.0,22110.0,926.0,90634.0,16071.0,23.7,14.6,25.1
MISSISSIPPI,WASHINGTON,0.1313853651870914,0.411,0.3116790490341753,2020-04-03,33.2837872165079,-90.9474930849963,48824,67.3675663793782,43.4,35.9,16.196222455,43.27037,77.141791045,52.924187726,19.7,33991.0,17800.0,1042.0,68218.0,12132.0,34.9,13.6,26.6
MISSISSIPPI,WAYNE,0.147252638359015,0.299,0.6240233357641422,2020-04-03,31.640794560436,-88.6958205668911,20517,25.3072602874095,42.4,40.4,16.36051197,29.34559,79.0,47.737046897,9.8,37401.0,20460.0,346.0,87884.0,15007.0,25.5,15.7,25.3
MISSISSIPPI,WEBSTER,0.1330374651666838,0.39,0.7843756164924048,2020-04-03,33.6131080800893,-89.2848104884089,9922,23.5712007157842,33.4,27.8,13.989507869,30.72197,87.5,57.031607879,10.0,43349.0,20722.0,191.0,79089.0,15235.0,21.5,16.5,24.1
MISSISSIPPI,WILKINSON,0.0945538818076477,0.548,0.312470365101944,2020-04-03,31.1610854196943,-91.3109321718763,9233,13.6158657438866,37.6,33.4,16.151866152,34.07542,77.5,30.056406124,9.8,29900.0,14183.0,204.0,51130.0,11337.0,35.6,15.5,22.0
MISSISSIPPI,WINSTON,0.1361180729601782,0.405,0.552865668280599,2020-04-03,33.0885098451249,-89.034420128627,18519,30.4976830803614,39.1,39.3,16.772688719,38.36457,82.5,58.769878391,11.4,39498.0,21943.0,351.0,79097.0,16167.0,28.3,17.7,23.7
MISSISSIPPI,YALOBUSHA,0.1475883713247439,0.526,0.5555372716801054,2020-04-03,34.0281663579817,-89.7076862021807,12380,26.5023351355038,33.2,32.9,14.302981467,8.00192,86.710526316,53.130655085,5.2,39551.0,18802.0,269.0,74198.0,16964.0,21.6,18.3,23.3
MISSISSIPPI,YAZOO,0.1194678342876389,0.4,0.4566037735849056,2020-04-03,32.7803368895364,-90.396407526841,27719,30.0588328239449,41.2,36.7,14.685387415,25.87131,74.718045113,37.754749568,17.9,33111.0,16756.0,515.0,73040.0,12090.0,34.5,12.5,24.3
MISSOURI,ADAIR,0.1139565165923529,0.405,0.589673381576374,2020-04-06,40.190594823856,-92.6007153872475,25547,45.030735133749,27.9,31.7,10.602460531,102.45498,92.340425532,65.321563682,6.5,40395.0,19804.0,310.0,84459.0,12984.0,26.0,14.0,18.5
MISSOURI,ANDREW,0.1296296296296296,0.319,0.7292122538293216,2020-04-06,39.9835131302822,-94.8020788310227,17347,40.089836948418,31.9,21.6,9.3614035088,11.39277,93.421052632,63.177616787,4.4,57459.0,26661.0,205.0,106863.0,25165.0,9.2,17.4,23.0
MISSOURI,ATCHISON,0.0946918141162745,0.497,0.7562408223201175,2020-04-06,40.4308263040436,-95.4280967783168,5380,9.83034151357259,39.0,23.8,11.997966446,37.91469,95.833333333,61.545372866,3.9,49122.0,26710.0,83.0,88971.0,23011.0,12.0,24.4,19.3
MISSOURI,AUDRAIN,0.1202142744603749,0.338,0.6938674088062817,2020-04-06,39.2157481504412,-91.8415909307692,25868,37.3688319721923,35.1,31.6,12.297700728,50.70005,87.012987013,46.04305405,7.9,44340.0,19692.0,389.0,80025.0,22586.0,17.7,16.9,23.2
MISSOURI,BARRY,0.1016234038391684,0.398,0.7824717562478604,2020-04-06,36.7098700155017,-93.8290649101015,35716,45.8927048008247,38.1,28.0,17.474758286,64.48357,96.167247387,47.069817114,10.7,42457.0,19431.0,641.0,80094.0,19076.0,22.3,19.7,22.9
MISSOURI,BARTON,0.1255742725880551,0.303,0.8349890553965315,2020-04-06,37.5023286445794,-94.3471318868845,12075,20.3996964813972,25.9,30.2,14.373738447,33.75527,87.341772152,52.456418384,5.7,41583.0,22513.0,182.0,90908.0,18942.0,22.9,18.7,24.8
MISSOURI,BATES,0.1019663616126638,0.339,0.7479745731023308,2020-04-06,38.2572658893314,-94.3400327677534,16513,19.7361421655974,36.5,27.4,12.817943579,24.4888,94.594594595,50.109529025,5.6,45955.0,22250.0,261.0,94783.0,22742.0,16.3,18.9,24.3
MISSOURI,BENTON,0.1063621869053129,0.422,0.7745919243986255,2020-04-06,38.2948573762396,-93.2879305635556,18825,26.7384265789759,33.5,31.6,14.879448909,26.21369,90.0,52.153410877,9.8,40025.0,19487.0,412.0,74286.0,17094.0,19.3,28.1,17.7
MISSOURI,BOLLINGER,0.1020357702134674,0.291,0.8504228329809725,2020-04-06,37.3221907067275,-90.025930385437,12282,19.8768460883083,32.4,32.6,14.24027906,8.12612,95.774647887,44.300518135,4.4,44233.0,19987.0,224.0,79522.0,18478.0,23.7,17.8,22.2
MISSOURI,BOONE,0.1201298881211107,0.57,0.4316306577001955,2020-04-06,38.9906234479743,-92.3096824468092,172773,252.019057104429,26.0,22.8,10.060318973,112.74969,89.880613985,79.532509177,4.6,55136.0,27689.0,1502.0,108187.0,21894.0,19.3,10.5,20.5
MISSOURI,BUCHANAN,0.1502335057918593,0.339,0.5978855267954793,2020-04-06,39.6599123942025,-94.806126926255,89415,219.140619802247,38.3,32.2,11.493429919,63.9982,82.077625571,57.172757336,6.5,52506.0,23189.0,1357.0,91006.0,21050.0,18.4,14.6,23.0
MISSOURI,BUTLER,0.1157775789820613,0.3,0.7908917086737355,2020-04-06,36.7164268577421,-90.4065848662152,42887,61.7373223999853,37.5,39.7,12.835091027,98.43904,91.355599214,59.990128332,9.6,38067.0,20042.0,857.0,76957.0,15048.0,21.6,17.4,23.4
MISSOURI,CALDWELL,0.1079822616407982,0.338,0.7495361781076066,2020-04-06,39.6557532248252,-93.9827073820849,9057,21.2410199019139,32.7,29.0,12.412733873,,95.798319328,54.470284238,4.4,47591.0,23273.0,150.0,87758.0,20482.0,13.2,18.8,24.2
MISSOURI,CALLAWAY,0.1349708334264577,0.418,0.6803001094148908,2020-04-06,38.8355250951464,-91.9260276895289,44693,53.5516517442224,37.2,28.0,10.604822231,37.75093,90.57591623,53.251960086,5.6,53970.0,23475.0,614.0,97298.0,25465.0,13.1,14.3,21.6
MISSOURI,CAMDEN,0.1142209264658244,0.411,0.7525983832282136,2020-04-06,38.0270396611029,-92.7660548395769,44152,67.3050428832244,23.3,27.4,14.253795299,76.70056,91.346153846,50.486284289,8.8,48580.0,24484.0,751.0,100133.0,22668.0,18.2,24.8,18.6
MISSOURI,CAPE GIRARDEAU,0.126954140305055,0.42,0.7294400345591014,2020-04-06,37.384036280415,-89.6844714882993,78089,134.9772413988,31.9,29.0,10.359289135,93.39696,91.919191919,67.910648123,5.9,51962.0,25348.0,1018.0,98356.0,21611.0,17.7,15.5,21.4
MISSOURI,CARROLL,0.1334255098513653,0.434,0.7979821141939922,2020-04-06,39.4269889164935,-93.5051857858064,9009,12.9696560681869,37.6,28.0,13.249854397,34.10641,100.0,46.470891293,8.6,47049.0,24484.0,147.0,88533.0,17250.0,18.5,20.5,22.9
MISSOURI,CARTER,0.110498161150117,0.303,0.8171589310829818,2020-04-06,36.9412429665664,-90.9623511986087,6249,12.3167423987365,27.8,36.9,15.978749489,16.21008,94.117647059,66.666666667,9.5,34134.0,21296.0,145.0,79574.0,17228.0,20.6,18.1,24.2
MISSOURI,CASS,0.104244658725657,0.446,0.6491076681702295,2020-04-06,38.6469922027315,-94.3548970285026,101324,145.458665467137,36.6,26.0,8.8401500764,23.13833,92.284644195,65.901258315,5.7,71374.0,29197.0,1274.0,118903.0,31871.0,9.3,15.4,25.1
MISSOURI,CEDAR,0.1007735730712941,0.294,0.7985050890585241,2020-04-06,37.723856041817,-93.856621614911,13932,29.3625002629166,33.8,29.8,14.5731478,28.42322,92.09039548,54.327610873,10.0,37288.0,18932.0,256.0,72078.0,18586.0,23.3,23.3,23.9
MISSOURI,CHARITON,0.11553999461352,0.339,0.7432602670697909,2020-04-06,39.5151027857687,-92.9626518720204,7615,10.1374272671083,29.4,28.8,12.021371327,13.36898,100.0,53.882511816,3.7,48421.0,23029.0,108.0,91045.0,19112.0,15.4,22.7,22.7
MISSOURI,CHRISTIAN,0.1339917602573508,0.421,0.7451301437480436,2020-04-06,36.9695751431645,-93.188866484836,82053,145.834494168102,31.4,24.9,10.060585848,44.47982,94.073377234,70.28461813,6.3,58057.0,25342.0,884.0,100598.0,27449.0,11.0,14.2,26.2
MISSOURI,CLARK,0.1151978814182727,0.252,0.7645412130637637,2020-04-06,40.4103514070834,-91.7383650805643,6860,13.5924425169554,29.6,28.7,13.791793313,29.74862,98.461538462,49.829351536,4.4,46832.0,25149.0,103.0,85986.0,21447.0,13.8,19.6,23.3
MISSOURI,CLAY,0.0469097572295037,0.465,0.5216744118501307,2020-04-06,39.3105134315855,-94.4208933225984,233135,586.297839524235,33.3,23.7,8.5838639864,69.58341,95.30839895,71.102780381,5.2,68943.0,30531.0,2490.0,120423.0,32588.0,9.1,12.8,24.9
MISSOURI,CLINTON,0.112816991219895,0.414,0.6923001567398119,2020-04-06,39.6017792923179,-94.4045930714202,20494,48.9165976781459,33.2,34.5,9.1934909134,53.51756,95.379537954,60.823010708,5.0,58641.0,26551.0,294.0,105178.0,26584.0,9.5,17.1,24.1
MISSOURI,COLE,0.145885725454427,0.484,0.6586396960453791,2020-04-06,38.505417584306,-92.281636847023,76603,195.659095236405,35.6,20.7,10.091896129,70.39683,87.299630086,66.1445249,5.0,62817.0,26557.0,883.0,105052.0,27031.0,12.6,14.1,22.9
MISSOURI,COOPER,0.1231012479530182,0.377,0.7042324067117456,2020-04-06,38.8435546924466,-92.8101134182045,17613,31.1863599839049,34.1,25.8,10.645112094,39.67354,98.009950249,53.271028037,5.4,52513.0,22822.0,252.0,90706.0,22677.0,13.3,16.7,22.0
MISSOURI,CRAWFORD,0.123453177257525,0.287,0.7966171617161716,2020-04-06,37.9763638277497,-91.3039513599991,24545,33.056522454949,40.3,30.3,14.800709516,,94.042553191,40.605409278,11.9,42774.0,20373.0,456.0,77940.0,16549.0,21.4,17.9,23.7
MISSOURI,DADE,0.1001190318740907,0.404,0.8058719311566692,2020-04-06,37.4320640950747,-93.8502630440454,7590,15.4894466956598,34.1,28.4,14.863921842,65.89352,96.296296296,39.892904953,8.2,41381.0,20624.0,138.0,79366.0,19968.0,20.6,22.3,21.2
MISSOURI,DALLAS,0.1152387723663941,0.326,0.7909566617469476,2020-04-06,37.6804431942104,-93.0236696755433,16508,30.5270600674977,32.9,28.9,16.734941587,5.99772,96.330275229,37.857349119,10.8,38765.0,17378.0,294.0,78296.0,18983.0,18.2,19.1,23.7
MISSOURI,DAVIESS,0.0994201497946363,0.271,0.770108544391873,2020-04-06,39.9607719532086,-93.9855009859513,8257,14.6599273811419,45.4,30.4,16.245376079,11.96029,93.87755102,46.024376088,4.7,51255.0,21356.0,102.0,85382.0,23192.0,16.3,18.8,26.1
MISSOURI,DEKALB,0.1000239100980314,0.248,0.7705703090988245,2020-04-06,39.89316176081,-94.4047309918015,12706,30.1549189768346,36.9,33.9,10.487567718,23.83222,91.935483871,38.620342397,5.5,48920.0,17584.0,192.0,94265.0,20500.0,14.2,15.7,17.0
MISSOURI,DENT,0.0862390034033262,0.264,0.8246208216757474,2020-04-06,37.6066375402268,-91.5079205993221,15578,20.6945073904598,22.2,28.0,16.421650518,19.37984,97.902097902,43.93115942,8.1,39392.0,19929.0,279.0,81938.0,16831.0,22.4,20.1,23.1
MISSOURI,DOUGLAS,0.1045885475919605,0.217,0.8229822982298229,2020-04-06,36.9326041525861,-92.4988024512212,13467,16.5517273425783,30.6,30.3,15.240399153,15.03759,99.0,48.091603053,6.8,36762.0,17261.0,256.0,69923.0,16327.0,20.5,22.3,21.6
MISSOURI,DUNKLIN,0.1168857917682194,0.303,0.7587445641898279,2020-04-06,36.2721144049424,-90.0909181553136,31271,57.7945798404898,41.1,43.8,13.195110759,43.16212,92.550143266,48.944960897,7.9,37331.0,18203.0,670.0,70067.0,13506.0,27.4,17.3,25.9
MISSOURI,FRANKLIN,0.1123433397135629,0.485,0.7070021750843095,2020-04-06,38.4111235892262,-91.0750332304195,102063,110.615642050378,33.3,32.6,10.407223961,66.77635,88.51590106,65.439327094,5.9,58738.0,26272.0,1464.0,102428.0,26271.0,12.0,15.6,23.5
MISSOURI,GASCONADE,0.1183190534475724,0.458,0.7615849563465413,2020-04-06,38.4408872910327,-91.5079312138805,14875,28.6606557523315,31.1,27.3,11.963406052,47.53497,88.687782805,59.332220367,5.1,52282.0,24355.0,231.0,95726.0,23514.0,14.3,21.4,21.3
MISSOURI,GENTRY,0.155531882514077,0.379,0.7571475517581334,2020-04-06,40.2120569768957,-94.4098786611879,6745,13.7254839823507,29.1,29.5,12.134364975,30.0075,97.916666667,60.055478502,5.5,43731.0,20726.0,104.0,79143.0,18171.0,15.9,19.9,24.2
MISSOURI,GREENE,0.1350763939594521,0.451,0.6038411836169341,2020-04-06,37.2580627305103,-93.3419996165357,285449,422.68753088086,32.8,24.0,11.310065409,97.99693,88.64902507,71.076807026,5.8,44799.0,24537.0,3962.0,89884.0,19742.0,18.7,15.3,21.0
MISSOURI,GRUNDY,0.1275126903553299,0.311,0.8032482598607888,2020-04-06,40.113944222717,-93.5653545654989,10231,23.5041346384033,33.8,28.7,13.649538867,30.15378,95.698924731,53.806632415,4.5,40315.0,20746.0,148.0,83731.0,18243.0,19.9,21.0,23.6
MISSOURI,HARRISON,0.1145833333333333,0.305,0.8037408511791814,2020-04-06,40.354675820602,-93.9920437360909,8649,11.9708728499801,31.7,35.4,14.659525631,35.19474,93.670886076,44.774477448,3.6,40639.0,20434.0,124.0,76008.0,18518.0,18.6,21.1,24.8
MISSOURI,HENRY,0.1125824780058651,0.4,0.7171092641394688,2020-04-06,38.385176790859,-93.7927524193987,21930,31.4659698644978,31.3,29.7,12.726514068,69.06713,88.038277512,52.327280317,6.9,44978.0,23510.0,409.0,83094.0,19950.0,21.4,20.1,22.4
MISSOURI,HICKORY,0.0919949706621961,0.359,0.7497883149872989,2020-04-06,37.9408142925486,-93.3207492814839,9267,23.2367715849428,32.6,28.5,16.374738872,21.10818,98.165137615,48.687845304,11.6,35025.0,18694.0,204.0,65855.0,15898.0,25.2,32.1,17.4
MISSOURI,HOLT,0.1205995911878264,0.371,0.8178343949044586,2020-04-06,40.0944261675585,-95.2155659724475,4537,9.80564001402171,29.3,31.3,13.243820568,22.66032,100.0,56.03156708,4.5,47191.0,23949.0,,86423.0,21172.0,13.9,22.5,20.1
MISSOURI,HOWARD,0.1195880411958804,0.394,0.6731717337715695,2020-04-06,39.1425075129599,-92.6962796868651,10148,21.8809303190205,33.7,25.2,12.557407164,39.45162,92.660550459,53.98358281,4.6,45767.0,22192.0,139.0,96030.0,25068.0,18.2,16.7,22.2
MISSOURI,HOWELL,0.1191764090036642,0.301,0.7959323975938126,2020-04-06,36.77404059755,-91.8865252087619,40265,43.4241967688109,37.0,31.8,12.93212213,102.23674,95.264623955,55.618405308,6.8,36762.0,19293.0,681.0,75823.0,15611.0,22.7,18.7,24.4
MISSOURI,IRON,0.0982716049382716,0.33,0.743265401733427,2020-04-06,37.5551536925081,-90.7734427139295,10220,18.5729044622534,25.9,26.8,12.656449553,9.77899,96.666666667,45.384265575,10.3,37755.0,19270.0,226.0,73156.0,16699.0,21.8,18.9,21.1
MISSOURI,JACKSON,0.1378755097715398,0.499,0.5283912855287837,2020-04-06,39.0084799287194,-94.3461415998858,683643,1130.78825149049,32.1,22.8,12.585964942,76.69249,89.627347418,67.955190503,6.7,55864.0,27665.0,9565.0,104004.0,22017.0,17.2,13.5,24.1
MISSOURI,JASPER,0.1630291441382038,0.424,0.7256963125439722,2020-04-06,37.203564416751,-94.3406185564981,117376,183.836868613286,38.8,27.0,14.150231814,60.50183,87.046632124,58.57999429,6.0,46596.0,22767.0,1866.0,87744.0,21056.0,17.8,13.8,25.4
MISSOURI,JEFFERSON,0.1147942296328877,0.403,0.6498239801201077,2020-04-06,38.2610712448818,-90.5377395309913,222453,338.768325333606,32.7,22.6,9.9874062024,24.12761,92.378752887,67.088913017,7.4,65150.0,26021.0,3395.0,110194.0,30612.0,10.9,13.3,24.0
MISSOURI,JOHNSON,0.1026229144315785,0.348,0.6492049971607041,2020-04-06,38.7440666564643,-93.8064219340285,54229,65.3926477274164,33.6,27.9,10.047464744,42.67399,92.366412214,71.877635513,7.3,52151.0,22589.0,531.0,95923.0,24585.0,17.0,11.7,21.8
MISSOURI,KNOX,0.1025511492801212,0.35,0.7572192513368984,2020-04-06,40.1282456843789,-92.1480706566827,3997,7.93042089420294,35.1,40.9,17.474447742,25.14458,90.243902439,50.738255034,6.1,39309.0,21471.0,,75194.0,16573.0,20.1,20.6,24.4
MISSOURI,LACLEDE,0.1278168126977017,0.338,0.8025045168525325,2020-04-06,37.6583333173268,-92.590345139947,35505,46.4284996094605,31.3,30.2,13.730144877,53.6072,93.055555556,49.677727381,8.4,44562.0,19552.0,665.0,79140.0,20288.0,19.2,16.7,24.3
MISSOURI,LAFAYETTE,0.1123272593860829,0.408,0.6921138825900731,2020-04-06,39.0655618497959,-93.7855100374163,32789,52.1756255969686,32.2,30.1,10.365900237,24.50905,95.023696682,53.32047396,5.7,53389.0,25008.0,504.0,100661.0,24188.0,12.2,17.8,23.4
MISSOURI,LAWRENCE,0.1183157345847999,0.338,0.7830690996111277,2020-04-06,37.1063875964962,-93.832966521716,38204,62.4517113189023,32.9,27.9,13.641931532,54.63912,90.76433121,48.774876337,7.0,45074.0,19973.0,618.0,84219.0,20458.0,18.1,17.3,25.5
MISSOURI,LEWIS,0.1253068739770867,0.335,0.7504488330341114,2020-04-06,40.0968880633851,-91.7221144447278,10146,20.0894287853188,33.4,23.1,11.90161333,20.06622,95.575221239,51.040681173,4.8,48179.0,20646.0,160.0,86390.0,20616.0,13.8,17.8,22.7
MISSOURI,LINCOLN,0.1189907308559131,0.341,0.727465747936864,2020-04-06,39.0580408419562,-90.9600730774647,54286,86.6417175176873,36.7,27.3,10.497500103,7.11959,94.942196532,55.720158775,8.1,62238.0,22833.0,785.0,107765.0,25803.0,13.8,12.3,26.3
MISSOURI,LINN,0.1415268456375839,0.42,0.7316985860032218,2020-04-06,39.8702115207535,-93.107205490491,12319,20.0125484967407,33.3,28.7,12.420548088,41.00377,96.644295302,52.486402486,3.7,44992.0,20860.0,227.0,84233.0,20565.0,18.4,20.1,23.8
MISSOURI,LIVINGSTON,0.149471333814934,0.4,0.7598504905777916,2020-04-06,39.7821255630769,-93.5482609111732,15057,28.2855508942495,42.3,27.6,12.188444109,79.08785,95.302013423,50.149925037,4.3,48749.0,22804.0,206.0,84278.0,20086.0,17.8,19.6,21.5
MISSOURI,MACON,0.1205265595025468,0.355,0.7607925469098543,2020-04-06,39.8307905136229,-92.5646212852136,15399,19.219745974887,34.5,29.3,12.072056689,32.78474,93.706293706,51.952141058,8.5,45440.0,19941.0,235.0,75306.0,21245.0,18.8,21.2,23.9
MISSOURI,MADISON,0.1496525479814692,0.323,0.770907724112009,2020-04-06,37.4780894593029,-90.3450211485396,12403,25.0875091420346,35.4,28.7,12.654478603,40.83966,90.25974026,58.216604031,6.1,40191.0,19009.0,248.0,80410.0,17910.0,16.4,18.9,23.2
MISSOURI,MARIES,0.0896860986547085,0.331,0.7913333333333333,2020-04-06,38.1616368120226,-91.9248612672547,8987,17.0538175885091,35.7,35.5,15.103866128,11.27777,89.898989899,53.703703704,9.2,46371.0,20922.0,144.0,87149.0,20936.0,18.9,19.5,21.4
MISSOURI,MARION,0.1509638976515948,0.375,0.7280105116710466,2020-04-06,39.8059496113133,-91.6224379185843,28858,66.0481551001516,36.0,28.2,10.030462231,90.80115,91.338582677,60.537650379,6.0,49393.0,22303.0,412.0,86176.0,19698.0,17.3,17.1,23.7
MISSOURI,MCDONALD,0.1483557384945483,0.256,0.8006551807813638,2020-04-06,36.6286945500775,-94.3483458366232,22720,42.1146340712937,30.0,20.1,20.26250593,13.14176,91.901408451,33.41108918,6.0,40204.0,18761.0,394.0,81698.0,20183.0,20.7,13.9,26.5
MISSOURI,MERCER,0.0915123030135471,0.307,0.8515759312320917,2020-04-06,40.4223438102136,-93.568552547718,3702,8.15714969920246,24.1,26.3,15.510630882,27.18869,95.238095238,52.698863636,4.6,46014.0,20701.0,,88975.0,20011.0,14.6,20.6,25.0
