,state,county,infection_rate
2570,TN,MONTGOMERY,0.10818065676840852
2571,TN,MOORE,0.1687731196054254
2572,TN,MORGAN,0.12745876746250526
2573,TN,OBION,0.1596993581429379
2574,TN,OVERTON,0.1422148284699429
2575,TN,PERRY,0.14016840019811788
2576,TN,PICKETT,0.15629952456418383
2577,TN,POLK,0.1326045627376426
2578,TN,PUTNAM,0.1526076391052402
2579,TN,RHEA,0.13896342750324117
2580,TN,ROANE,0.12717770034843207
2581,TN,ROBERTSON,0.1458649548131954
2582,TN,RUTHERFORD,0.13866108912529906
2583,TN,SCOTT,0.15044408192858438
2584,TN,SEQUATCHIE,0.1259816318381472
2585,TN,SEVIER,0.14801017811704834
2586,TN,SHELBY,0.11694192917796847
2587,TN,SMITH,0.1457558168378231
2588,TN,STEWART,0.1047028800583303
2589,TN,SULLIVAN,0.11565033975800136
2590,TN,SUMNER,0.13671366509308197
2591,TN,TIPTON,0.1339469796587607
2592,TN,TROUSDALE,0.2314781992201347
2593,TN,UNICOI,0.120617346082872
2594,TN,UNION,0.10109152813939515
2595,TN,VAN BUREN,0.1539509536784741
2596,TN,WARREN,0.13961770477505633
2597,TN,WASHINGTON,0.12051787439613526
2598,TN,WAYNE,0.18568943801355484
2599,TN,WEAKLEY,0.13268122899663945
2600,TN,WHITE,0.141963795940757
2601,TN,WILLIAMSON,0.1285086321158331
2602,TN,WILSON,0.1417352772420277
2603,TX,ANDERSON,0.09044773534251321
2604,TX,ANDREWS,0.10216519647153167
2605,TX,ANGELINA,0.1099002479386496
2606,TX,ARANSAS,0.06660995321139941
2607,TX,ARCHER,0.09797731790015199
2608,TX,ARMSTRONG,0.118706942236354
2609,TX,ATASCOSA,0.11483197466424257
2610,TX,AUSTIN,0.08091369206180074
2611,TX,BAILEY,0.12514285714285714
2612,TX,BANDERA,0.06732433367947387
2613,TX,BASTROP,0.12254995886072383
2614,TX,BAYLOR,0.0877742946708464
2615,TX,BEE,0.11847075080608015
2616,TX,BELL,0.0773495277248129
2617,TX,BEXAR,0.12431808675982779
2618,TX,BLANCO,0.07099153465761461
2619,TX,BORDEN,0.04892966360856269
2620,TX,BOSQUE,0.09922397645169923
2621,TX,BOWIE,0.09087886749959784
2622,TX,BRAZORIA,0.11438717055340615
2623,TX,BRAZOS,0.12766839287817774
2624,TX,BREWSTER,0.10431381071389764
2625,TX,BRISCOE,0.11966364812419146
2626,TX,BROOKS,0.13139715212181025
2627,TX,BROWN,0.1278787238537925
2628,TX,BURLESON,0.14151710676137289
2629,TX,BURNET,0.11417298307548542
2630,TX,CALDWELL,0.14545163063393185
2631,TX,CALHOUN,0.11714419915453264
2632,TX,CALLAHAN,0.092089220397332
2633,TX,CAMERON,0.12598454968889056
2634,TX,CAMP,0.11027951733618452
2635,TX,CARSON,0.10681741478231523
2636,TX,CASS,0.08592553120628789
2637,TX,CASTRO,0.14634794156706507
2638,TX,CHAMBERS,0.13812532791933754
2639,TX,CHEROKEE,0.08711013182388026
2640,TX,CHILDRESS,0.18957021626060772
2641,TX,CLAY,0.10438353547894184
2642,TX,COCHRAN,0.11987381703470032
2643,TX,COKE,0.14437555358724535
2644,TX,COLEMAN,0.10128440366972477
2645,TX,COLLIN,0.09403612536603752
2646,TX,COLLINGSWORTH,0.1160958904109589
2647,TX,COLORADO,0.0904945796305774
2648,TX,COMAL,0.08587213284765922
2649,TX,COMANCHE,0.12086541987532086
2650,TX,CONCHO,0.1936903888481291
2651,TX,COOKE,0.09654119300967108
2652,TX,CORYELL,0.10585772405893273
2653,TX,COTTLE,0.13948497854077252
2654,TX,CRANE,0.12507817385866166
2655,TX,CROCKETT,0.18158198614318707
2656,TX,CROSBY,0.13874847481261984
2657,TX,CULBERSON,0.16996775679410409
2658,TX,DALLAM,0.1376423768354604
2659,TX,DALLAS,0.11899605238594643
2660,TX,DAWSON,0.13882778126964174
2661,TX,DEAF SMITH,0.16375498759840396
2662,TX,DELTA,0.07203151378728194
2663,TX,DENTON,0.09199769614081044
2664,TX,DEWITT,0.1029265873015873
2665,TX,DICKENS,0.09045680687471733
2666,TX,DIMMIT,0.3031410509679968
2667,TX,DONLEY,0.13270286760219646
2668,TX,DUVAL,0.12781213587882048
2669,TX,EASTLAND,0.07903050108932462
2670,TX,ECTOR,0.11457499864639671
2671,TX,EDWARDS,0.11438923395445134
2672,TX,ELLIS,0.13191325895707315
2673,TX,EL PASO,0.16573963524053964
2674,TX,ERATH,0.10749918028947492
2675,TX,FALLS,0.12476151933861364
2676,TX,FANNIN,0.1030016331587543
2677,TX,FAYETTE,0.11966385228438413
2678,TX,FISHER,0.08433420365535248
2679,TX,FLOYD,0.16684173669467786
2680,TX,FOARD,0.11515151515151516
2681,TX,FORT BEND,0.093425059875223
2682,TX,FRANKLIN,0.08121212121212121
2683,TX,FREESTONE,0.10691281635137191
2684,TX,FRIO,0.13897370235398404
2685,TX,GAINES,0.07011911408896333
2686,TX,GALVESTON,0.1375522813827129
2687,TX,GARZA,0.09231016214480656
2688,TX,GILLESPIE,0.09930339410108197
2689,TX,GLASSCOCK,0.07523066004258339
2690,TX,GOLIAD,0.06960041786367198
2691,TX,GONZALES,0.12732159139991361
2692,TX,GRAY,0.11971123092387828
2693,TX,GRAYSON,0.08928728746365959
2694,TX,GREGG,0.10037516640445358
2695,TX,GRIMES,0.1460180055401662
2696,TX,GUADALUPE,0.0949372778653497
2697,TX,HALE,0.18999580913608333
2698,TX,HALL,0.16970310391363022
2699,TX,HAMILTON,0.10542489067486113
2700,TX,HANSFORD,0.17799592517132803
2701,TX,HARDEMAN,0.10017798118484618
2702,TX,HARDIN,0.11900628450401028
2703,TX,HARRIS,0.08941500957392075
2704,TX,HARRISON,0.08979309723077848
2705,TX,HARTLEY,0.12320659971305595
2706,TX,HASKELL,0.08218451749734888
2707,TX,HAYS,0.10539942916968952
2708,TX,HEMPHILL,0.15658549358470805
2709,TX,HENDERSON,0.07933572645853729
2710,TX,HIDALGO,0.11415356385985148
2711,TX,HILL,0.1302354770935087
2712,TX,HOCKLEY,0.1441292732722297
2713,TX,HOOD,0.11861849682851257
2714,TX,HOPKINS,0.10443857189084241
2715,TX,HOUSTON,0.09086555207244862
2716,TX,HOWARD,0.13244599607244162
2717,TX,HUDSPETH,0.11195251739664347
2718,TX,HUNT,0.06977097997849768
2719,TX,HUTCHINSON,0.12288661763301174
2720,TX,IRION,0.08919270833333333
2721,TX,JACK,0.0706211527700056
2722,TX,JACKSON,0.1293360433604336
2723,TX,JASPER,0.07982211714374174
2724,TX,JEFF DAVIS,0.08663148636763413
2725,TX,JEFFERSON,0.08999264603581579
2726,TX,JIM HOGG,0.12134615384615384
2727,TX,JIM WELLS,0.1223259720369547
2728,TX,JOHNSON,0.12081311818538594
2729,TX,JONES,0.13060797689588208
2730,TX,KARNES,0.17082238318056533
2731,TX,KAUFMAN,0.12958855413722697
2732,TX,KENDALL,0.07864055153802366
2733,TX,KENEDY,0.10891089108910891
2734,TX,KENT,0.14566929133858267
2735,TX,KERR,0.09142585551330798
2736,TX,KIMBLE,0.07562831450311275
2737,TX,KING,0.04044117647058824
2738,TX,KINNEY,0.09271884374147804
2739,TX,KLEBERG,0.10250977835723599
2740,TX,KNOX,0.07259825327510917
2741,TX,LAMAR,0.1282616979883271
2742,TX,LAMB,0.20088420072907778
2743,TX,LAMPASAS,0.11732312861676311
2744,TX,LA SALLE,0.13710106382978723
2745,TX,LAVACA,0.11784261188845886
2746,TX,LEE,0.1382330761645107
2747,TX,LEON,0.10233279705814755
2748,TX,LIBERTY,0.10152008070823745
2749,TX,LIMESTONE,0.12889874983999658
2750,TX,LIPSCOMB,0.11104237550262913
2751,TX,LIVE OAK,0.09838617186859998
2752,TX,LLANO,0.08804771736636843
2753,TX,LOVING,0.01775147928994083
2754,TX,LUBBOCK,0.1680979106092366
2755,TX,LYNN,0.10670475550327677
2756,TX,MCCULLOCH,0.07740480961923847
2757,TX,MCLENNAN,0.11677441227013946
2758,TX,MCMULLEN,0.11843876177658143
2759,TX,MADISON,0.14617754130495658
2760,TX,MARION,0.07002232595900142
2761,TX,MARTIN,0.11939005371686016
2762,TX,MASON,0.10154422087037904
2763,TX,MATAGORDA,0.12384357175995415
2764,TX,MAVERICK,0.19318143115016517
2765,TX,MEDINA,0.10167881513647643
2766,TX,MENARD,0.1117867165575304
2767,TX,MIDLAND,0.10594236337314514
2768,TX,MILAM,0.11287918462716029
2769,TX,MILLS,0.14057049045762365
2770,TX,MITCHELL,0.07583382094792276
2771,TX,MONTAGUE,0.11227167221717631
2772,TX,MONTGOMERY,0.10161658635047276
2773,TX,MOORE,0.13815663801337152
2774,TX,MORRIS,0.0878269292864062
2775,TX,MOTLEY,0.10166666666666667
2776,TX,NACOGDOCHES,0.08407459665051224
2777,TX,NAVARRO,0.1271326801428771
2778,TX,NEWTON,0.050606840750275835
2779,TX,NOLAN,0.11023515019709121
2780,TX,NUECES,0.12542575919005006
2781,TX,OCHILTREE,0.12657584383895892
2782,TX,OLDHAM,0.140625
2783,TX,ORANGE,0.11525732649047916
2784,TX,PALO PINTO,0.10716365754222482
2785,TX,PANOLA,0.0889023023195654
2786,TX,PARKER,0.12281806856198994
2787,TX,PARMER,0.14065590838105155
2788,TX,PECOS,0.10819692852177211
2789,TX,POLK,0.07705489455338539
2790,TX,POTTER,0.1587275901716135
2791,TX,PRESIDIO,0.12365751789976134
2792,TX,RAINS,0.07343774972031325
2793,TX,RANDALL,0.13277613587678724
2794,TX,REAGAN,0.10548194336191219
2795,TX,REAL,0.09385863267670916
2796,TX,RED RIVER,0.07360891624386592
2797,TX,REEVES,0.15898848272408614
2798,TX,REFUGIO,0.11629245826137018
2799,TX,ROBERTS,0.07845433255269321
2800,TX,ROBERTSON,0.13992034672601616
2801,TX,ROCKWALL,0.12437687651908688
2802,TX,RUNNELS,0.13230709275136399
2803,TX,RUSK,0.0927103628276293
2804,TX,SABINE,0.06621134509580724
2805,TX,SAN AUGUSTINE,0.07721257739468253
2806,TX,SAN JACINTO,0.05953082227381406
2807,TX,SAN PATRICIO,0.07359508466956391
2808,TX,SAN SABA,0.13344343517753923
2809,TX,SCHLEICHER,0.09631220909416398
2810,TX,SCURRY,0.15111057893791535
2811,TX,SHACKELFORD,0.08973966309341501
2812,TX,SHELBY,0.08427633140777083
2813,TX,SHERMAN,0.0814030443414957
2814,TX,SMITH,0.09907583640886612
2815,TX,SOMERVELL,0.12675284837861525
2816,TX,STARR,0.15518388439342132
2817,TX,STEPHENS,0.08701686952808028
2818,TX,STERLING,0.09140201394268009
2819,TX,STONEWALL,0.12074074074074075
2820,TX,SUTTON,0.13241525423728814
2821,TX,SWISHER,0.12559145599567392
2822,TX,TARRANT,0.13330225943691246
2823,TX,TAYLOR,0.12231768984453106
2824,TX,TERRELL,0.10309278350515463
2825,TX,TERRY,0.139661181810813
2826,TX,THROCKMORTON,0.04930046635576282
2827,TX,TITUS,0.13554198473282442
2828,TX,TOM GREEN,0.15715604026845637
2829,TX,TRAVIS,0.0724994780031304
2830,TX,TRINITY,0.06688963210702341
2831,TX,TYLER,0.07050572166851236
2832,TX,UPSHUR,0.09297535506430675
2833,TX,UPTON,0.10965272080940662
2834,TX,UVALDE,0.16065218204255638
2835,TX,VAL VERDE,0.17089240183579807
2836,TX,VAN ZANDT,0.08805442657713376
2837,TX,VICTORIA,0.11057295512792667
2838,TX,WALKER,0.1257348809801154
2839,TX,WALLER,0.08364406472866814
2840,TX,WARD,0.10701783630605101
2841,TX,WASHINGTON,0.1278914218828382
2842,TX,WEBB,0.1734489539204488
2843,TX,WHARTON,0.11002021368755414
2844,TX,WHEELER,0.1149129746835443
2845,TX,WICHITA,0.12188610753989261
2846,TX,WILBARGER,0.1527136032578902
2847,TX,WILLACY,0.16958516715048225
2848,TX,WILLIAMSON,0.09185489483550108
2849,TX,WILSON,0.096181711376542
2850,TX,WINKLER,0.10199750312109862
2851,TX,WISE,0.11609796524919981
2852,TX,WOOD,0.08469663365466962
2853,TX,YOAKUM,0.10099850797658672
2854,TX,YOUNG,0.12565241532481955
2855,TX,ZAPATA,0.12998095775442556
2856,TX,ZAVALA,0.1629222972972973
2857,UT,BEAVER,0.12742175856929955
2858,UT,BOX ELDER,0.10844663312279199
2859,UT,CACHE,0.1356936292277592
2860,UT,CARBON,0.09412109661339979
2861,UT,DAGGETT,0.06210526315789474
2862,UT,DAVIS,0.1195844503644358
2863,UT,DUCHESNE,0.08130203631256896
2864,UT,EMERY,0.09938074310827008
2865,UT,GARFIELD,0.0978024153632944
2866,UT,GRAND,0.11349190075866311
2867,UT,IRON,0.12264993891208811
2868,UT,JUAB,0.12157776483315304
2869,UT,KANE,0.09371037281257925
2870,UT,MILLARD,0.12154989384288747
2871,UT,MORGAN,0.11547344110854503
2872,UT,PIUTE,0.06964164976335362
2873,UT,RICH,0.06766008860249698
2874,UT,SALT LAKE,0.13965170017846726
2875,UT,SAN JUAN,0.1300627123072903
2876,UT,SANPETE,0.13319758233944212
2877,UT,SEVIER,0.11174838112858465
2878,UT,SUMMIT,0.13897259461383318
2879,UT,TOOELE,0.11421414633471264
2880,UT,UINTAH,0.09632282979795154
2881,UT,UTAH,0.1643590811571196
2882,UT,WASATCH,0.14719427414860228
2883,UT,WASHINGTON,0.1302800243303521
2884,UT,WAYNE,0.05569900405754334
2885,UT,WEBER,0.12671157859138474
2886,VA,ACCOMACK,0.09320460453026365
2887,VA,ALBEMARLE,0.05554742522637885
2888,VA,ALLEGHANY,0.0955585464333782
2889,VA,AMELIA,0.07561810574362876
2890,VA,AMHERST,0.09865527606391394
2891,VA,APPOMATTOX,0.10546163031864747
2892,VA,ARLINGTON,0.06701936311971694
2893,VA,AUGUSTA,0.08142089520633156
2894,VA,BATH,0.06703641186399807
2895,VA,BEDFORD,0.08888945149815816
2896,VA,BLAND,0.11401273885350319
2897,VA,BOTETOURT,0.08333582692480325
2898,VA,BRUNSWICK,0.08526892982564228
2899,VA,BUCHANAN,0.07731860597981337
2900,VA,BUCKINGHAM,0.12794494984837881
2901,VA,CAMPBELL,0.09530837205065136
2902,VA,CAROLINE,0.09415785191212368
2903,VA,CARROLL,0.09492799838877514
2904,VA,CHARLES CITY,0.07654746517305759
2905,VA,CHARLOTTE,0.07592592592592592
2906,VA,CHESTERFIELD,0.08440995232453331
2907,VA,CLARKE,0.0693617894520829
2908,VA,CRAIG,0.06801793022802573
2909,VA,CULPEPER,0.09269080885847353
2910,VA,CUMBERLAND,0.05396697543294402
2911,VA,DICKENSON,0.07242631652465428
2912,VA,DINWIDDIE,0.07991171524663677
2913,VA,ESSEX,0.07477403451109285
2914,VA,FAIRFAX,0.06923379914459901
2915,VA,FAUQUIER,0.07107354469124709
2916,VA,FLOYD,0.059749825385738774
2917,VA,FLUVANNA,0.07253392005867254
2918,VA,FRANKLIN,0.07679954319974305
2919,VA,FREDERICK,0.09529407812972356
2920,VA,GILES,0.08289473684210526
2921,VA,GLOUCESTER,0.06723251579736532
2922,VA,GOOCHLAND,0.06529701511388035
2923,VA,GRAYSON,0.0997427652733119
2924,VA,GREENE,0.07119430849185125
2925,VA,GREENSVILLE,0.14105504587155962
2926,VA,HALIFAX,0.0865205980360355
2927,VA,HANOVER,0.08227084609245959
2928,VA,HENRICO,0.08205115803855896
2929,VA,HENRY,0.09488300334276163
2930,VA,HIGHLAND,0.055251141552511415
2931,VA,ISLE OF WIGHT,0.09062491578862271
2932,VA,JAMES CITY,0.06452961854605804
2933,VA,KING AND QUEEN,0.060640569395017795
2934,VA,KING GEORGE,0.06670144581904904
2935,VA,KING WILLIAM,0.07750174947515745
2936,VA,LANCASTER,0.07196076582099406
2937,VA,LEE,0.10634846091448576
2938,VA,LOUDOUN,0.07024263791961077
2939,VA,LOUISA,0.056582692665797664
2940,VA,LUNENBURG,0.06707117087569694
2941,VA,MADISON,0.048337229469874066
2942,VA,MATHEWS,0.07199456644781525
2943,VA,MECKLENBURG,0.0818975381698107
2944,VA,MIDDLESEX,0.056983556983556984
2945,VA,MONTGOMERY,0.09681838940478003
2946,VA,NELSON,0.06108506363027461
2947,VA,NEW KENT,0.07132649084058724
2948,VA,NORTHAMPTON,0.07070879590093937
2949,VA,NORTHUMBERLAND,0.06506821000413394
2950,VA,NOTTOWAY,0.1322872899159664
2951,VA,ORANGE,0.06288629186796578
2952,VA,PAGE,0.09308844448163334
2953,VA,PATRICK,0.08314402544298047
2954,VA,PITTSYLVANIA,0.09737548464062035
2955,VA,POWHATAN,0.06849453662484824
2956,VA,PRINCE EDWARD,0.09735988071221822
2957,VA,PRINCE GEORGE,0.10067009099679294
2958,VA,PRINCE WILLIAM,0.10018603761148968
2959,VA,PULASKI,0.08425661974314515
2960,VA,RAPPAHANNOCK,0.05088195386702849
2961,VA,RICHMOND,0.14995012745206693
2962,VA,ROANOKE,0.09470621960800968
2963,VA,ROCKBRIDGE,0.07110264475258052
2964,VA,ROCKINGHAM,0.08681114853321618
2965,VA,RUSSELL,0.08906943504099903
2966,VA,SCOTT,0.0912083835667254
2967,VA,SHENANDOAH,0.1018892149669846
2968,VA,SMYTH,0.10221233058729737
2969,VA,SOUTHAMPTON,0.11451420792921559
2970,VA,SPOTSYLVANIA,0.0787725287229747
2971,VA,STAFFORD,0.07936186078151777
2972,VA,SURRY,0.06882591093117409
2973,VA,SUSSEX,0.1121068196074917
2974,VA,TAZEWELL,0.09572607463973395
2975,VA,WARREN,0.08198884573249676
2976,VA,WASHINGTON,0.0975251209527354
2977,VA,WESTMORELAND,0.0746044962531224
2978,VA,WISE,0.09228793836770725
2979,VA,WYTHE,0.10260075303304979
2980,VA,YORK,0.05925600468658465
2981,VA,ALEXANDRIA CITY,0.07713826931279323
2982,VA,BRISTOL CITY,0.09963011573797877
2983,VA,BUENA VISTA CITY,0.14495214572398887
2984,VA,CHARLOTTESVILLE CITY,0.0878855837176829
2985,VA,CHESAPEAKE CITY,0.09142483713521352
2986,VA,COLONIAL HEIGHTS CITY,0.10725388601036269
2987,VA,COVINGTON CITY,0.11339833875045142
2988,VA,DANVILLE CITY,0.11584756767555689
2989,VA,EMPORIA CITY,0.12925551814440703
2990,VA,FAIRFAX CITY,0.0239810150297681
2991,VA,FALLS CHURCH CITY,0.029828282137237462
2992,VA,FRANKLIN CITY,0.1477344044182252
2993,VA,FREDERICKSBURG CITY,0.07721449235431878
2994,VA,GALAX CITY,0.18827792657948636
2995,VA,HAMPTON CITY,0.08425395881347111
2996,VA,HARRISONBURG CITY,0.12467934208540818
2997,VA,HOPEWELL CITY,0.1266811664965156
2998,VA,LEXINGTON CITY,0.1635777598710717
2999,VA,LYNCHBURG CITY,0.0949152954921624
3000,VA,MANASSAS CITY,0.10660825118656445
3001,VA,MANASSAS PARK CITY,0.07048861425792424
3002,VA,MARTINSVILLE CITY,0.13167118050023896
3003,VA,NEWPORT NEWS CITY,0.08492118845027201
3004,VA,NORFOLK CITY,0.07765858401100757
3005,VA,NORTON CITY,0.08239135895503642
3006,VA,PETERSBURG CITY,0.1315319338990621
3007,VA,POQUOSON CITY,0.0764403879064461
3008,VA,PORTSMOUTH CITY,0.10189834530392593
3009,VA,RADFORD CITY,0.12707545618938024
3010,VA,RICHMOND CITY,0.07842958565501919
3011,VA,ROANOKE CITY,0.09164540108731832
3012,VA,SALEM CITY,0.0925259871151338
3013,VA,STAUNTON CITY,0.1040028878549655
3014,VA,SUFFOLK CITY,0.09164241976809832
3015,VA,VIRGINIA BEACH CITY,0.08529603932671666
3016,VA,WAYNESBORO CITY,0.11064958020327
3017,VA,WILLIAMSBURG CITY,0.054166109402166644
3018,VA,WINCHESTER CITY,0.10723698269107486
3019,VT,ADDISON,0.030453816243848058
3020,VT,BENNINGTON,0.059289540456723994
3021,VT,CALEDONIA,0.036941953122395225
3022,VT,CHITTENDEN,0.048860014410101724
3023,VT,ESSEX,0.0503001784845043
3024,VT,FRANKLIN,0.04325735800170034
3025,VT,GRAND ISLE,0.030960608154803042
3026,VT,LAMOILLE,0.03603816733696081
3027,VT,ORANGE,0.02983524851169874
3028,VT,ORLEANS,0.050338425121130306
3029,VT,RUTLAND,0.04057328452853534
3030,VT,WASHINGTON,0.0344638668698317
3031,VT,WINDHAM,0.03443702335275449
3032,VT,WINDSOR,0.028713087065489813
3033,WA,ADAMS,0.11729970474903668
3034,WA,ASOTIN,0.07390842263749889
3035,WA,BENTON,0.10258818924604922
3036,WA,CHELAN,0.09794041450777202
3037,WA,CLALLAM,0.023586918570818946
3038,WA,CLARK,0.05770510874752428
3039,WA,COLUMBIA,0.04466750313676286
3040,WA,COWLITZ,0.0698235873879902
3041,WA,DOUGLAS,0.09369315434387161
3042,WA,FERRY,0.0571653336829684
3043,WA,FRANKLIN,0.1518031547331499
3044,WA,GARFIELD,0.06337078651685393
3045,WA,GRANT,0.11646015163762496
3046,WA,GRAYS HARBOR,0.06665245600245134
3047,WA,ISLAND,0.026602929258524095
3048,WA,JEFFERSON,0.016759256385587038
3049,WA,KING,0.05421296867606364
3050,WA,KITSAP,0.03622459692124079
3051,WA,KITTITAS,0.07439240638364451
3052,WA,KLICKITAT,0.04343366778149387
3053,WA,LEWIS,0.0743925557882216
3054,WA,LINCOLN,0.06700795319499041
3055,WA,MASON,0.04752276539659717
3056,WA,OKANOGAN,0.06910020595128187
3057,WA,PACIFIC,0.05077655645053625
3058,WA,PEND OREILLE,0.06484989798892452
3059,WA,PIERCE,0.06905787973214877
3060,WA,SAN JUAN,0.01188715731998635
3061,WA,SKAGIT,0.050570798343717346
3062,WA,SKAMANIA,0.03442853595961268
3063,WA,SNOHOMISH,0.05465019955405963
3064,WA,SPOKANE,0.09719050187644176
3065,WA,STEVENS,0.05727970605603307
3066,WA,THURSTON,0.04380524272379326
3067,WA,WAHKIAKUM,0.0392156862745098
3068,WA,WALLA WALLA,0.10516787360105333
3069,WA,WHATCOM,0.04668327175491937
3070,WA,WHITMAN,0.09039198467188249
3071,WA,YAKIMA,0.13447441534162705
3072,WI,ADAMS,0.10024727992087043
3073,WI,ASHLAND,0.09163346613545817
3074,WI,BARRON,0.13566439748916984
3075,WI,BAYFIELD,0.08778930566640064
3076,WI,BROWN,0.1373505908324576
3077,WI,BUFFALO,0.11165681835622746
3078,WI,BURNETT,0.10607240171272869
3079,WI,CALUMET,0.1336820459581944
3080,WI,CHIPPEWA,0.12310928268737047
3081,WI,CLARK,0.10893196066026342
3082,WI,COLUMBIA,0.10528053952582911
3083,WI,CRAWFORD,0.11295022007315107
3084,WI,DANE,0.08842773392842444
3085,WI,DODGE,0.1504343173305707
3086,WI,DOOR,0.10474194014746277
3087,WI,DOUGLAS,0.11717265353418309
3088,WI,DUNN,0.11638159054840416
3089,WI,EAU CLAIRE,0.1180742694417369
3090,WI,FLORENCE,0.11944121071012806
3091,WI,FOND DU LAC,0.13677552875641905
3092,WI,FOREST,0.11861394935584185
3093,WI,GRANT,0.11327980715021677
3094,WI,GREEN,0.10048701298701299
3095,WI,GREEN LAKE,0.11077036958705652
3096,WI,IOWA,0.09316665258890108
3097,WI,IRON,0.127307895199578
3098,WI,JACKSON,0.13413748001743933
3099,WI,JEFFERSON,0.1166700090835093
3100,WI,JUNEAU,0.12766515531906922
3101,WI,KENOSHA,0.11434233107849093
3102,WI,KEWAUNEE,0.13565625917588334
3103,WI,LA CROSSE,0.11698413774403471
3104,WI,LAFAYETTE,0.1045904590459046
3105,WI,LANGLADE,0.1174631299181823
3106,WI,LINCOLN,0.12064654078933063
3107,WI,MANITOWOC,0.11515427761107101
3108,WI,MARATHON,0.12325708221560593
3109,WI,MARINETTE,0.11824039653035935
3110,WI,MARQUETTE,0.10549634005393604
3111,WI,MENOMINEE,0.18107989464442492
3112,WI,MILWAUKEE,0.1309100098760106
3113,WI,MONROE,0.10531208786457094
3114,WI,OCONTO,0.1375164777221197
3115,WI,ONEIDA,0.10976260710773986
3116,WI,OUTAGAMIE,0.12961119833940973
3117,WI,OZAUKEE,0.10858430190201858
3118,WI,PEPIN,0.12597776862906546
3119,WI,PIERCE,0.11823455115310848
3120,WI,POLK,0.11143594545828289
3121,WI,PORTAGE,0.1079946871644153
3122,WI,PRICE,0.10298854018425586
3123,WI,RACINE,0.1332120971315922
3124,WI,RICHLAND,0.08387433341061906
3125,WI,ROCK,0.11573025453922157
3126,WI,RUSK,0.10523346029059105
3127,WI,ST. CROIX,0.11039068444209203
3128,WI,SAUK,0.10005896775394929
3129,WI,SAWYER,0.11517091436163789
3130,WI,SHAWANO,0.13303503753148
3131,WI,SHEBOYGAN,0.131610889543957
3132,WI,TAYLOR,0.10617902964164577
3133,WI,TREMPEALEAU,0.12681709332523863
3134,WI,VERNON,0.06793848549737201
3135,WI,VILAS,0.11173687767515206
3136,WI,WALWORTH,0.12466784765279008
3137,WI,WASHBURN,0.10330788804071246
3138,WI,WASHINGTON,0.1279312524809974
3139,WI,WAUKESHA,0.1261139342599419
3140,WI,WAUPACA,0.12225926652284762
3141,WI,WAUSHARA,0.10718815202716524
3142,WI,WINNEBAGO,0.1276155130390269
3143,WI,WOOD,0.10841244400608227
3144,WV,BARBOUR,0.09555379843075239
3145,WV,BERKELEY,0.11165468108851986
3146,WV,BOONE,0.10434823134641376
3147,WV,BRAXTON,0.07702228272551408
3148,WV,BROOKE,0.10442590820000912
3149,WV,CABELL,0.10146283104029583
3150,WV,CALHOUN,0.05781403854269236
3151,WV,CLAY,0.0652327221438646
3152,WV,DODDRIDGE,0.07788825757575757
3153,WV,FAYETTE,0.08840730085365278
3154,WV,GILMER,0.1176019429886233
3155,WV,GRANT,0.11557745504840941
3156,WV,GREENBRIER,0.08528071086492413
3157,WV,HAMPSHIRE,0.08440129449838188
3158,WV,HANCOCK,0.100833044081916
3159,WV,HARDY,0.11650696864111498
3160,WV,HARRISON,0.09596169858451291
3161,WV,JACKSON,0.08223684210526316
3162,WV,JEFFERSON,0.08616526091064991
3163,WV,KANAWHA,0.08936471222294581
3164,WV,LEWIS,0.09014899101024706
3165,WV,LINCOLN,0.08006271742858542
3166,WV,LOGAN,0.10653049751709923
3167,WV,MCDOWELL,0.09708352246935996
3168,WV,MARION,0.08651376801255528
3169,WV,MARSHALL,0.12210540106776718
3170,WV,MASON,0.08296877357067431
3171,WV,MERCER,0.09161305694543721
3172,WV,MINERAL,0.11262468363852911
3173,WV,MINGO,0.12179815573770492
3174,WV,MONONGALIA,0.09102185357724502
3175,WV,MONROE,0.09506591337099812
3176,WV,MORGAN,0.07302616864236189
3177,WV,NICHOLAS,0.08119693011103854
3178,WV,OHIO,0.10774914877689502
3179,WV,PENDLETON,0.1043191275649304
3180,WV,PLEASANTS,0.13136729222520108
3181,WV,POCAHONTAS,0.0851218624954529
3182,WV,PRESTON,0.08967456329265375
3183,WV,PUTNAM,0.09883082373782108
3184,WV,RALEIGH,0.1003939422854105
3185,WV,RANDOLPH,0.10311901028053667
3186,WV,RITCHIE,0.08205987021142977
3187,WV,ROANE,0.050774400935125655
3188,WV,SUMMERS,0.06983218006840054
3189,WV,TAYLOR,0.08152141359688529
3190,WV,TUCKER,0.08232197689720719
3191,WV,TYLER,0.09149109533232452
3192,WV,UPSHUR,0.08818663136995367
3193,WV,WAYNE,0.08522410029947719
3194,WV,WEBSTER,0.07727384767069263
3195,WV,WETZEL,0.09824095585794888
3196,WV,WIRT,0.08228826662085552
3197,WV,WOOD,0.09824229507411576
3198,WV,WYOMING,0.1064528782975385
3199,WY,ALBANY,0.12487139917695474
3200,WY,BIG HORN,0.10814249363867684
3201,WY,CAMPBELL,0.11911698064349065
3202,WY,CARBON,0.12405405405405405
3203,WY,CONVERSE,0.08710750976703806
3204,WY,CROOK,0.06395042194092827
3205,WY,FREMONT,0.14227859708107282
3206,WY,GOSHEN,0.09968965256225873
