state,county,num_infected,num_hosp,num_not_hosp,percent_hosp,percent_republican,date_stay_at_home_effective,total_population,population_density_per_sqmi,percent_adults_with_obesity,percent_physically_inactive,percent_uninsured,high_school_graduation_rate,percent_some_college,percent_unemployed_CDC,median_household_income,per_capita_income,percent_vaccinated,eightieth_percentile_income,twentieth_percentile_income,percent_below_poverty,percent_age_65_and_older,percent_age_17_and_younger,total_percent_infected,total_percent_hosp
ALABAMA,MONROE,455,36,419,0.0791208791208791,0.564209911401032,0.1111111111111111,21975,21.4246648551755,0.418,0.337,0.12789735099,0.88030888031,0.40808902203999997,0.218,39556.0,16556.0,0.37,75904.0,9034.0,0.321,0.17800000000000002,0.23399999999999999,0.020705346985210465,0.0016382252559726963
ALABAMA,MONTGOMERY,8312,751,7561,0.0903512993262752,0.3546486159494357,0.1111111111111111,227392,289.906543288055,0.377,0.287,0.11005422221,0.81608133087,0.62194804773,0.084,49640.0,26255.0,0.38,100500.0,18312.0,0.213,0.133,0.23199999999999998,0.0365536166619758,0.003302666760484098
ALABAMA,MORGAN,4112,197,3915,0.047908560311284,0.7401863991785799,0.1111111111111111,119555,206.357195308012,0.324,0.266,0.11560252216,0.90196078431,0.55908753459,0.08900000000000001,52797.0,24415.0,0.44,96011.0,20893.0,0.163,0.158,0.23199999999999998,0.034394211869014264,0.0016477771736857513
ALABAMA,PIKE,985,40,945,0.0406091370558375,0.5842193195625759,0.1111111111111111,33277,49.5117075946977,0.36200000000000004,0.278,0.12916650758,0.8728522336800001,0.59649842703,0.09699999999999999,37259.0,20180.0,0.38,83247.0,11972.0,0.257,0.14300000000000002,0.2,0.029600024040628663,0.001202031433121976
ALABAMA,RANDOLPH,585,54,531,0.0923076923076923,0.756356140178659,0.1111111111111111,22615,38.9544945458554,0.374,0.342,0.13227662455,0.9180887372,0.49543831812999994,0.08,40546.0,19584.0,0.33,76728.0,15073.0,0.20600000000000002,0.19399999999999998,0.222,0.025867786867123592,0.0023877957108114083
ALABAMA,RUSSELL,1182,54,1128,0.0456852791878172,0.4782924802658911,0.1111111111111111,58636,91.4539065278078,0.451,0.315,0.11304654004999999,0.8814589665699999,0.61467441149,0.094,39104.0,20760.0,0.4,82735.0,15915.0,0.215,0.126,0.251,0.020158264547377038,0.0009209359437887986
ALABAMA,SHELBY,6910,299,6611,0.0432706222865412,0.7211566950441464,0.1111111111111111,205951,262.234818984604,0.35,0.25,0.078591340516,0.9422158548199999,0.76467547284,0.046,75663.0,34117.0,0.44,136513.0,32658.0,0.085,0.13,0.244,0.03355167005744085,0.0014518016421381785
ALABAMA,ST. CLAIR,2922,233,2689,0.0797399041752224,0.8242447916666666,0.1111111111111111,86576,137.008095115931,0.366,0.307,0.10041068328,0.88405797101,0.55491864721,0.064,57284.0,24474.0,0.39,98954.0,23476.0,0.13699999999999998,0.152,0.23,0.033750693032711145,0.002691277028275735
ALABAMA,TALLADEGA,2439,186,2253,0.076260762607626,0.617056305564702,0.1111111111111111,81057,110.015667719794,0.38799999999999996,0.349,0.10302041075,0.92702394527,0.52011855126,0.12,41630.0,20430.0,0.34,82924.0,16556.0,0.20800000000000002,0.161,0.222,0.030089936711203226,0.002294681520411562
ALABAMA,TALLAPOOSA,1449,157,1292,0.1083505866114561,0.6976290670224776,0.1111111111111111,40958,57.1623727030297,0.36,0.3,0.11904836931,0.8989247311799999,0.49884151993000003,0.098,42205.0,21410.0,0.43,87176.0,15691.0,0.23399999999999999,0.195,0.215,0.03537770398945261,0.003833194980223644
ALABAMA,TUSCALOOSA,6838,480,6358,0.0701959637320854,0.577061668681983,0.1111111111111111,202471,153.192540576555,0.34600000000000003,0.3,0.093086830807,0.88524590164,0.6430493925899999,0.07,52557.0,23896.0,0.44,103302.0,20589.0,0.18,0.11699999999999999,0.21,0.033772737824182227,0.0023707098794395246
ALABAMA,WALKER,2505,233,2272,0.0930139720558882,0.82335776330076,0.1111111111111111,65593,82.9038880658283,0.396,0.35700000000000004,0.11670766468,0.90358467244,0.5290789473699999,0.11,45434.0,20410.0,0.4,85878.0,17005.0,0.21899999999999997,0.18100000000000002,0.222,0.0381900507676124,0.003552208314911652
ALABAMA,WINSTON,890,64,826,0.0719101123595505,0.8947929797343159,0.1111111111111111,24013,39.1742633653114,0.37799999999999995,0.322,0.12772754344999998,0.92857142857,0.53070926032,0.087,41156.0,19299.0,0.4,75474.0,17336.0,0.20600000000000002,0.2,0.21,0.03706325740224045,0.002665223004206055
ARIZONA,APACHE,3226,1225,2001,0.379727216367018,0.2978923393948158,0.3333333333333333,72346,6.46092981529062,0.335,0.272,0.1917271189,0.72588420108,0.49474891356999995,0.158,33652.0,13428.0,0.38,73095.0,9578.0,0.36200000000000004,0.133,0.293,0.04459126973156775,0.016932518729439086
ARIZONA,COCHISE,6489,758,5731,0.1168130682693789,0.5616714985504349,0.3333333333333333,128177,20.7925210097417,0.298,0.247,0.10456419859,0.87700408998,0.65338994474,0.086,49164.0,23757.0,0.33,93200.0,19650.0,0.18899999999999997,0.198,0.223,0.050625307192398016,0.00591369746522387
ARIZONA,COCONINO,10134,1439,8695,0.14199723702388,0.3530710558008831,0.3333333333333333,138064,7.41535790815756,0.23800000000000002,0.17,0.13116749119999999,0.81590473146,0.7002411318699999,0.08199999999999999,60187.0,24711.0,0.39,110744.0,21815.0,0.222,0.109,0.218,0.07340074168501565,0.010422702514775756
ARIZONA,GILA,5632,717,4915,0.1273082386363636,0.3864621086192332,0.3333333333333333,53179,11.1767763237915,0.308,0.271,0.13477246208000002,0.75171768707,0.50453608247,0.121,43585.0,21470.0,0.38,84705.0,18080.0,0.212,0.264,0.204,0.10590646683841366,0.013482765753398898
ARIZONA,GRAHAM,2325,308,2017,0.1324731182795699,0.3952033881611346,0.3333333333333333,37529,8.11841078405483,0.348,0.233,0.10018351118,0.85559772296,0.55466437506,0.14400000000000002,50157.0,17710.0,0.38,91804.0,19569.0,0.225,0.12300000000000001,0.278,0.06195209038343681,0.008206986597031628
ARIZONA,MARICOPA,269014,49857,219157,0.1853323618845115,0.4766837560609095,0.3333333333333333,4088549,444.446743803851,0.26899999999999996,0.204,0.12081175995,0.7764787774699999,0.6536831258,0.068,65234.0,28791.0,0.47,121054.0,27010.0,0.165,0.138,0.25,0.06579693676167266,0.012194301694806642
ARIZONA,MOHAVE,14893,2125,12768,0.1426844826428523,0.7290444441664686,0.3333333333333333,203629,15.2977006966314,0.318,0.322,0.13362976830999998,0.7823018549699999,0.47836163031,0.11699999999999999,45129.0,22026.0,0.38,82349.0,19777.0,0.193,0.26899999999999996,0.187,0.07313791257630298,0.010435645217527956
ARIZONA,NAVAJO,6877,1875,5002,0.2726479569579758,0.5106715640045665,0.3333333333333333,108209,10.8754021429262,0.34,0.289,0.15120113587,0.78216307692,0.51599839615,0.185,40650.0,16564.0,0.39,82215.0,14269.0,0.299,0.157,0.27899999999999997,0.06355293921947343,0.017327579036863848
ARIZONA,PIMA,59550,8701,50849,0.146112510495382,0.3970875628498245,0.3333333333333333,1003338,109.210301111758,0.25,0.198,0.1086259278,0.73417255075,0.66878790117,0.092,53395.0,26204.0,0.47,101894.0,21344.0,0.191,0.17800000000000002,0.21899999999999997,0.05935188341316685,0.008672052688127032
ARIZONA,PINAL,25591,5396,20195,0.2108553788441249,0.5621092121717383,0.3333333333333333,397604,74.0990351837614,0.326,0.285,0.11027964753,0.80753066589,0.5333965416,0.094,58848.0,21982.0,0.42,98542.0,24253.0,0.165,0.182,0.242,0.06436303457711694,0.0135712920393155
ARIZONA,SANTA CRUZ,5932,572,5360,0.0964261631827377,0.2371447696707844,0.3333333333333333,46547,37.6313295971685,0.26899999999999996,0.203,0.13993283224,0.89797927461,0.52813981043,0.09699999999999999,40545.0,18860.0,0.34,82421.0,18028.0,0.21899999999999997,0.159,0.285,0.1274410810578555,0.012288654478269276
ARIZONA,YAVAPAI,9576,1767,7809,0.1845238095238095,0.6232415902140673,0.3333333333333333,218586,26.9078352550054,0.23,0.23199999999999998,0.12924381971,0.82083333333,0.59569615232,0.085,48758.0,26584.0,0.42,92521.0,22249.0,0.147,0.28300000000000003,0.174,0.0438088441162746,0.008083774807169718
ARIZONA,YUMA,19097,2301,16796,0.1204901293396868,0.4747217506130918,0.3333333333333333,203292,36.8681664881364,0.369,0.263,0.14199480988,0.8875193661999999,0.5533133351499999,0.125,44116.0,19483.0,0.39,86694.0,19879.0,0.205,0.174,0.262,0.09393876788068395,0.01131869429195443
ARKANSAS,BAXTER,1711,212,1499,0.1239041496201052,0.7427906506121623,-1.0,40992,73.9549470414219,0.337,0.298,0.08383760202599999,0.8587570621499999,0.61727600412,0.062,39686.0,23068.0,0.47,77591.0,20562.0,0.138,0.301,0.177,0.041739851678376266,0.005171740827478532
ARKANSAS,BENTON,15472,779,14693,0.0503490175801447,0.628676774353466,-1.0,245231,289.364376008057,0.293,0.23800000000000002,0.10426607884,0.9044628099199999,0.61882773715,0.034,68978.0,28996.0,0.51,124264.0,29912.0,0.114,0.128,0.271,0.06309153410457895,0.003176596759789749
ARKANSAS,BOONE,2214,138,2076,0.062330623306233,0.7594190304760723,-1.0,37301,63.1866086673998,0.344,0.302,0.086164801628,0.9259259259300001,0.59392393321,0.084,44482.0,21719.0,0.46,84500.0,20876.0,0.175,0.19699999999999998,0.222,0.05935497707836251,0.0036996327176215117
ARKANSAS,CARROLL,1937,120,1817,0.0619514713474445,0.6307863915225879,-1.0,27690,43.9538193778416,0.27699999999999997,0.335,0.1277965783,0.82278481013,0.45073848827,0.06,45023.0,20888.0,0.42,75744.0,19650.0,0.175,0.209,0.221,0.06995305164319249,0.004333694474539545
ARKANSAS,CLEBURNE,1004,132,872,0.1314741035856573,0.7826230864708316,-1.0,25587,46.2117580365208,0.366,0.34299999999999997,0.09121769601400001,0.9204545454499999,0.45816812054000006,0.085,44902.0,25078.0,0.44,82092.0,20905.0,0.155,0.254,0.19699999999999998,0.03923867589010044,0.005158869738539102
ARKANSAS,COLUMBIA,931,96,835,0.1031149301825993,0.6139304602227973,-1.0,24168,31.5481481464735,0.364,0.34299999999999997,0.082783138649,0.90650406504,0.56908665105,0.09300000000000001,40909.0,19922.0,0.46,81355.0,13628.0,0.249,0.166,0.214,0.03852201257861635,0.003972194637537239
ARKANSAS,CONWAY,1358,123,1235,0.0905743740795287,0.6117068247760817,-1.0,21060,38.1344534855172,0.368,0.38299999999999995,0.085021946967,0.85520361991,0.51305057096,0.07200000000000001,44565.0,21896.0,0.27,81892.0,17515.0,0.215,0.183,0.231,0.06448243114909781,0.005840455840455841
ARKANSAS,CRAIGHEAD,8973,952,8021,0.1060960659757049,0.6435217721305484,-1.0,102884,145.464373379486,0.382,0.34,0.07940468863599999,0.9259259259300001,0.62565095473,0.063,45615.0,24226.0,0.49,92456.0,19299.0,0.18899999999999997,0.128,0.248,0.08721472726565842,0.009253139458030404
ARKANSAS,CRAWFORD,4366,360,4006,0.0824553366926248,0.7432516703786192,-1.0,61927,104.752015244676,0.35200000000000004,0.31,0.098941616995,0.90337601863,0.5569579288,0.071,47363.0,20889.0,0.44,87936.0,20752.0,0.188,0.153,0.251,0.0705023656886334,0.005813296300482827
ARKANSAS,CRITTENDEN,3828,383,3445,0.1000522466039707,0.4365596790371113,-1.0,49511,81.121756750269,0.413,0.37799999999999995,0.07988737911600001,0.89081225033,0.5511682813600001,0.091,42606.0,20133.0,0.39,83533.0,17955.0,0.24600000000000002,0.122,0.281,0.07731615196622972,0.007735654702995294
ARKANSAS,FAULKNER,7427,549,6878,0.0739194829675508,0.617459549308814,-1.0,120417,185.853911076486,0.35200000000000004,0.302,0.079798883958,0.93313298272,0.66739759403,0.057999999999999996,53882.0,24809.0,0.48,104570.0,21286.0,0.161,0.113,0.237,0.061677337917403686,0.004559156929669399
ARKANSAS,GARLAND,6107,407,5700,0.0666448337972818,0.6393089082220316,-1.0,97119,143.28268139418,0.295,0.349,0.098247843604,0.8524027460000001,0.61372137579,0.091,43610.0,24602.0,0.54,89048.0,18757.0,0.20600000000000002,0.217,0.20800000000000002,0.062881619456543,0.004190735077585231
ARKANSAS,GREENE,3578,339,3239,0.0947456679709334,0.7342465753424657,-1.0,43745,75.7242588885306,0.364,0.33399999999999996,0.070139960619,0.95833333333,0.53989592368,0.08199999999999999,46512.0,21643.0,0.45,88513.0,21205.0,0.177,0.149,0.245,0.08179220482340839,0.0077494570808092356
ARKANSAS,HEMPSTEAD,953,69,884,0.0724029380902413,0.6243438785643354,-1.0,22208,30.5256227428296,0.29100000000000004,0.364,0.1076914357,0.8191489361700001,0.54585152838,0.083,38682.0,17813.0,0.41,80618.0,18451.0,0.267,0.165,0.264,0.042912463976945245,0.0031069884726224782
ARKANSAS,HOT SPRING,2740,231,2509,0.0843065693430657,0.6841929002009377,-1.0,33440,54.3556889452556,0.361,0.375,0.076132015306,0.9153439153399999,0.51773215119,0.068,47205.0,20522.0,0.54,82230.0,18218.0,0.17,0.17300000000000001,0.213,0.0819377990430622,0.006907894736842105
ARKANSAS,INDEPENDENCE,1863,246,1617,0.1320450885668277,0.7298369325694138,-1.0,37030,48.471544547002,0.28600000000000003,0.298,0.08140726779799999,0.8803986711,0.58550596553,0.067,45596.0,22035.0,0.44,83282.0,19696.0,0.192,0.16699999999999998,0.24,0.05031055900621118,0.006643262219821766
ARKANSAS,JEFFERSON,5505,606,4899,0.1100817438692098,0.3572256121109137,-1.0,72385,83.1299494952528,0.408,0.341,0.072345256191,0.8137603796,0.491599073,0.09699999999999999,38596.0,19691.0,0.41,79077.0,15615.0,0.255,0.152,0.23199999999999998,0.0760516681632935,0.008371900255577814
ARKANSAS,JOHNSON,1913,115,1798,0.0601150026136957,0.668459174714662,-1.0,26025,39.438407167431,0.395,0.289,0.10567369301,0.91455696203,0.39080278129,0.057,39381.0,18871.0,0.48,70348.0,16470.0,0.214,0.156,0.243,0.07350624399615754,0.004418828049951969
ARKANSAS,LOGAN,1221,82,1139,0.0671580671580671,0.7254134578967302,-1.0,21935,30.9764205401334,0.32799999999999996,0.353,0.096222131672,0.91930835735,0.48782862707,0.081,41471.0,20340.0,0.33,74194.0,18268.0,0.19,0.191,0.22399999999999998,0.05566446318668794,0.003738317757009346
ARKANSAS,LONOKE,3955,425,3530,0.1074589127686472,0.7364575645756457,-1.0,71279,92.4585125516854,0.43,0.327,0.071151847302,0.90643274854,0.6068948534799999,0.055999999999999994,56651.0,24501.0,0.49,103116.0,25638.0,0.121,0.126,0.265,0.05548618807783499,0.005962485444520826
ARKANSAS,MILLER,1739,144,1595,0.0828062104657849,0.7018830402088124,-1.0,43666,69.8000099082146,0.34299999999999997,0.4,0.080762711864,0.8740000000000001,0.56370896185,0.086,42162.0,21217.0,0.43,87114.0,17746.0,0.20600000000000002,0.15,0.242,0.03982503549672514,0.003297760271149178
ARKANSAS,MISSISSIPPI,3836,444,3392,0.1157455683003128,0.5347621932747653,-1.0,44199,49.0786322529837,0.409,0.38,0.07565356673,0.8658536585400001,0.46797799943999996,0.109,36718.0,19159.0,0.43,78492.0,16281.0,0.255,0.134,0.27,0.08678929387542704,0.010045476141994162
ARKANSAS,OUACHITA,1445,89,1356,0.0615916955017301,0.5386009058882738,-1.0,24728,33.7453218566146,0.381,0.344,0.069505055881,0.9087591240899999,0.56390838567,0.079,37624.0,20033.0,0.48,75734.0,13711.0,0.245,0.182,0.228,0.05843578130054999,0.0035991588482691688
ARKANSAS,POINSETT,2113,288,1825,0.1362991008045433,0.7125097125097125,-1.0,24131,31.8199518632404,0.41700000000000004,0.402,0.095064828576,0.82119205298,0.45155709343,0.068,37370.0,17710.0,0.44,69517.0,16563.0,0.221,0.17300000000000001,0.23800000000000002,0.08756371472379926,0.011934855579959389
ARKANSAS,POPE,5097,423,4674,0.0829899941141848,0.7202800301298241,-1.0,63107,77.6649485336019,0.344,0.318,0.10510778253,0.91363022942,0.53044389158,0.071,45788.0,20912.0,0.46,85688.0,17602.0,0.196,0.14300000000000002,0.228,0.080767585212417,0.006702901421395408
ARKANSAS,PULASKI,26580,3023,23557,0.113732129420617,0.3833930002002804,-1.0,391806,516.504512581489,0.332,0.295,0.076573374299,0.80418653948,0.68545297923,0.064,49957.0,28421.0,0.5,106383.0,21254.0,0.18,0.135,0.23800000000000002,0.06783969617616882,0.007715553105363368
ARKANSAS,SALINE,6920,580,6340,0.0838150289017341,0.6883493282149712,-1.0,115577,159.732328144126,0.302,0.272,0.075056325079,0.93089430894,0.6756225841200001,0.047,63677.0,26963.0,0.53,111036.0,30401.0,0.085,0.17,0.23800000000000002,0.059873504243923965,0.005018299488652587
ARKANSAS,SEBASTIAN,8449,640,7809,0.075748609302876,0.6525304119900531,-1.0,127351,239.428793555732,0.311,0.3,0.12859227185,0.87829614604,0.51520489523,0.054000000000000006,46843.0,23383.0,0.47,86596.0,18941.0,0.222,0.14300000000000002,0.245,0.06634419831803441,0.005025480757905317
ARKANSAS,ST. FRANCIS,1688,188,1500,0.1113744075829383,0.4300134589502019,-1.0,27023,42.5696695094741,0.429,0.401,0.084730351765,0.8106060606100001,0.4446783318,0.11,33257.0,16540.0,0.42,64538.0,12478.0,0.24600000000000002,0.14,0.228,0.06246530733079229,0.00695703659845317
ARKANSAS,UNION,1931,124,1807,0.064215432418436,0.6189179590387119,-1.0,40334,38.811994849398,0.34600000000000003,0.326,0.08895180610400001,0.88316151203,0.55710218285,0.09,45335.0,22240.0,0.45,90628.0,15872.0,0.207,0.166,0.24,0.047875241731541625,0.0030743293499281
ARKANSAS,WASHINGTON,17668,904,16764,0.0511659497396422,0.5066637348676415,-1.0,219930,233.467553398871,0.298,0.254,0.12418161979,0.87382419721,0.6280121414900001,0.052000000000000005,50893.0,25249.0,0.49,101471.0,21614.0,0.19,0.107,0.251,0.0803346519347065,0.00411039876324285
ARKANSAS,WHITE,3669,234,3435,0.0637775960752248,0.7743488004702598,-1.0,78823,76.1503471748177,0.314,0.306,0.085383799864,0.8627243928199999,0.54946808511,0.063,44811.0,22510.0,0.48,91617.0,18395.0,0.177,0.152,0.23600000000000002,0.04654732755667762,0.0029686766552909686
ARKANSAS,YELL,2229,172,2057,0.0771646478241363,0.7156390743904333,-1.0,21716,23.3451085309239,0.377,0.353,0.12009593969999999,0.8732876712300001,0.45871197155,0.068,41729.0,18981.0,0.37,88194.0,20184.0,0.175,0.16899999999999998,0.249,0.10264321237797017,0.007920427334684104
CALIFORNIA,ALAMEDA,50871,3887,46984,0.0764089559867114,0.1466100943652887,1.0,1605217,2171.87426566942,0.19399999999999998,0.145,0.057827935577,0.86814128944,0.7555903676,0.071,101744.0,39042.0,0.44,183864.0,35306.0,0.12,0.124,0.214,0.03169104239489116,0.002421479463524246
CALIFORNIA,AMADOR,1033,137,896,0.132623426911907,0.5912371715349047,1.0,36963,62.1674670419954,0.297,0.248,0.061959071423,0.8848314606700001,0.60956274,0.11599999999999999,58515.0,27496.0,0.46,110741.0,26061.0,0.11199999999999999,0.247,0.155,0.027946865784703623,0.003706409111814517
CALIFORNIA,BUTTE,5027,556,4471,0.1106027451760493,0.4723954627265497,1.0,223877,136.805354101919,0.272,0.22399999999999998,0.071636527881,0.8451454321999999,0.6897532127799999,0.107,50945.0,25077.0,0.39,103590.0,18583.0,0.213,0.17,0.203,0.022454294098991856,0.0024835065683388646
CALIFORNIA,CALAVERAS,354,23,331,0.0649717514124293,0.583981673582296,1.0,44787,43.9082937177742,0.305,0.312,0.073307759688,0.89748953975,0.56626950006,0.096,62984.0,30577.0,0.4,121160.0,26121.0,0.127,0.251,0.18,0.007904079308727979,0.0005135418759908009
CALIFORNIA,COLUSA,1724,90,1634,0.0522041763341067,0.5354342581423401,1.0,21361,18.5630333026523,0.405,0.27899999999999997,0.10728094538,0.8934426229499999,0.49083503055,0.087,57249.0,25745.0,0.43,101347.0,24028.0,0.135,0.13,0.278,0.08070783203033566,0.00421328589485511
CALIFORNIA,CONTRA COSTA,43320,6879,36441,0.1587950138504155,0.248739207379203,1.0,1107925,1532.91656449364,0.24,0.162,0.058956173288,0.87897242055,0.71497177436,0.077,101463.0,40792.0,0.45,184303.0,38923.0,0.102,0.142,0.235,0.03910011959293273,0.006208904032312656
CALIFORNIA,DEL NORTE,875,20,855,0.0228571428571428,0.5371416614354467,1.0,27628,27.4572023087311,0.344,0.249,0.06233441639599999,0.8097826087,0.43697702218,0.10400000000000001,48518.0,20282.0,0.36,86087.0,16967.0,0.217,0.153,0.212,0.031670768785290286,0.0007239032865209208
CALIFORNIA,EL DORADO,4477,321,4156,0.0716997989725262,0.5261937579468111,1.0,183000,107.151384438033,0.225,0.182,0.054030715273,0.89364640884,0.70993512276,0.096,81869.0,37089.0,0.45,156727.0,32169.0,0.098,0.179,0.21,0.02446448087431694,0.0017540983606557376
CALIFORNIA,FRESNO,52577,4219,48358,0.0802442132491393,0.4393930270367917,1.0,963160,161.637097134761,0.314,0.2,0.087343786523,0.81496114843,0.54534644783,0.11900000000000001,52318.0,21057.0,0.44,106175.0,20695.0,0.26899999999999996,0.11199999999999999,0.289,0.0545880227584202,0.004380372939075543
CALIFORNIA,GLENN,1664,146,1518,0.0877403846153846,0.6111932418162619,1.0,27976,21.291599998664,0.32299999999999995,0.193,0.10980544077,0.81696428571,0.44569672131,0.099,47365.0,20362.0,0.37,93948.0,17863.0,0.203,0.146,0.271,0.05947955390334572,0.005218758936231055
CALIFORNIA,HUMBOLDT,4007,231,3776,0.0576491140504117,0.3101137629544611,1.0,135182,37.8876959126236,0.29,0.16899999999999998,0.08879552331299999,0.83822422874,0.6745540383899999,0.095,49471.0,24038.0,0.37,92947.0,19277.0,0.21,0.154,0.195,0.029641520320752762,0.0017088073855986744
CALIFORNIA,IMPERIAL,17216,2094,15122,0.1216310408921933,0.2641658522384645,1.0,178807,42.8118432616973,0.34600000000000003,0.314,0.07904401872700001,0.85245901639,0.5207210207499999,0.171,46633.0,16311.0,0.31,97720.0,16439.0,0.24100000000000002,0.11900000000000001,0.287,0.09628258401516719,0.011710950913554839
CALIFORNIA,KERN,39259,6541,32718,0.1666114776229654,0.530727423893055,1.0,871337,107.150193194715,0.32299999999999995,0.22399999999999998,0.085992791008,0.8578053653000001,0.46398403077,0.11900000000000001,51586.0,21094.0,0.38,106826.0,21766.0,0.231,0.099,0.295,0.04505604605336397,0.007506854408799351
CALIFORNIA,KINGS,11902,841,11061,0.070660393211225,0.5334807607253428,1.0,150261,108.146543955,0.294,0.237,0.09004126015700001,0.80448430493,0.5110249841200001,0.11699999999999999,58255.0,19123.0,0.35,103069.0,24279.0,0.21600000000000003,0.091,0.275,0.07920884327936058,0.005596928011925915
CALIFORNIA,LAKE,3049,193,2856,0.0632994424401443,0.4326828870019595,1.0,64076,50.9961416194302,0.251,0.231,0.09244419003999998,0.7806191117100001,0.494992324,0.13699999999999998,45086.0,21799.0,0.27,92579.0,17043.0,0.24600000000000002,0.205,0.203,0.04758411885885511,0.0030120481927710845
CALIFORNIA,LASSEN,3206,89,3117,0.027760449157829,0.7196883314329152,1.0,31945,7.03451766635394,0.409,0.369,0.047716428085000005,0.8630573248400001,0.37114661654000003,0.094,57705.0,20072.0,0.33,107277.0,23441.0,0.162,0.12300000000000001,0.165,0.10035999373923932,0.002786038503678197
CALIFORNIA,LOS ANGELES,115207,92865,22342,0.8060708116694298,0.2241333625289286,1.0,10057155,2478.24064467614,0.217,0.16399999999999998,0.10059485018,0.81568783693,0.63040266045,0.08900000000000001,67986.0,29301.0,0.38,134568.0,25104.0,0.17800000000000002,0.122,0.228,0.011455227646387074,0.009233724646781322
CALIFORNIA,MADERA,8960,529,8431,0.0590401785714285,0.5417749118574875,1.0,153366,71.7631848573455,0.358,0.28,0.1038586454,0.83205417607,0.45126793501,0.08199999999999999,53632.0,19021.0,0.36,106573.0,23346.0,0.221,0.129,0.278,0.05842233611100244,0.003449265156553604
CALIFORNIA,MARIN,7459,425,7034,0.0569781472047191,0.156318884493046,1.0,259358,498.296638027549,0.166,0.126,0.054131949118999996,0.87120913746,0.75947813021,0.051,122933.0,63608.0,0.48,236506.0,41789.0,0.081,0.195,0.205,0.02875947531982819,0.0016386616183036574
CALIFORNIA,MENDOCINO,3742,330,3412,0.0881881346873329,0.29052485524455,1.0,87409,24.9287358799456,0.321,0.18600000000000003,0.1072739553,0.8354066985599999,0.57193349263,0.11,51386.0,25278.0,0.28,97900.0,19745.0,0.20199999999999999,0.18899999999999997,0.218,0.04281023693212369,0.003775354940566761
CALIFORNIA,MERCED,17562,1760,15802,0.1002163762669399,0.4057833844241337,1.0,265001,136.936495464663,0.284,0.218,0.08747123782199999,0.8848202396799999,0.47637899920000004,0.157,56169.0,19130.0,0.41,98746.0,21604.0,0.242,0.105,0.301,0.06627144803227157,0.006641484371757087
CALIFORNIA,MONTEREY,19314,1449,17865,0.0750232991612302,0.2615660230271048,1.0,430201,131.135610521445,0.27699999999999997,0.198,0.11469413146999999,0.84706099134,0.46897482768000004,0.069,69665.0,25947.0,0.43,131618.0,31109.0,0.161,0.12,0.265,0.044895293130420434,0.0033681930074546547
CALIFORNIA,NAPA,7217,373,6844,0.0516835250103921,0.2836961480805579,1.0,140823,188.183083044538,0.23800000000000002,0.185,0.08537529017300001,0.86951364176,0.6402762714799999,0.066,85624.0,38057.0,0.41,163017.0,36420.0,0.08800000000000001,0.17,0.21899999999999997,0.05124873067609694,0.0026487150536489068
CALIFORNIA,NEVADA,3032,201,2831,0.0662928759894459,0.4253208337125694,1.0,98639,102.988513952139,0.22,0.14400000000000002,0.070499404982,0.49969933854,0.7328958795699999,0.08800000000000001,66681.0,33385.0,0.46,125222.0,26781.0,0.121,0.23399999999999999,0.17800000000000002,0.030738348928922635,0.002037733553665386
CALIFORNIA,ORANGE,110812,10754,100058,0.097047251200231,0.4234982100522663,1.0,3132211,3961.70507213008,0.19399999999999998,0.152,0.083365759293,0.8918323880600001,0.6992831169999999,0.068,89373.0,35939.0,0.46,168013.0,35553.0,0.125,0.132,0.23,0.035378204086506305,0.003433357458996217
CALIFORNIA,PLACER,10999,924,10075,0.0840076370579143,0.5203375647427518,1.0,370571,263.360912747634,0.20800000000000002,0.152,0.042716778146,0.90475376197,0.78280902973,0.07,89175.0,37914.0,0.48,159467.0,34242.0,0.087,0.179,0.23,0.029681221682214744,0.0024934492985149944
CALIFORNIA,RIVERSIDE,96662,7744,88918,0.0801142124102542,0.4435014526391719,1.0,2323892,322.481164194566,0.271,0.207,0.089320239584,0.8887535646400001,0.54994277078,0.113,66793.0,24443.0,0.36,124437.0,26314.0,0.165,0.132,0.264,0.04159487618185355,0.0033323407456112416
CALIFORNIA,SACRAMENTO,34413,5316,29097,0.1544765059715805,0.3393148946060465,1.0,1479300,1533.04901600965,0.289,0.187,0.06415937179100001,0.81033849383,0.66595771763,0.102,69475.0,28292.0,0.44,126401.0,26062.0,0.179,0.128,0.244,0.023263029811397284,0.0035935915635773676
CALIFORNIA,SAN BENITO,3837,269,3568,0.0701068543132655,0.3576445904032111,1.0,58051,41.8019713115616,0.32299999999999995,0.282,0.081051770391,0.90246768508,0.57779208239,0.10800000000000001,80063.0,27848.0,0.47,146648.0,39418.0,0.10800000000000001,0.11199999999999999,0.271,0.06609705259168662,0.004633856436581626
CALIFORNIA,SAN BERNARDINO,147574,11138,136436,0.0754739994850041,0.4147508421472729,1.0,2106754,105.036909739158,0.28800000000000003,0.22899999999999998,0.083338412857,0.83376744186,0.55148542728,0.11,63310.0,21857.0,0.3,115954.0,25105.0,0.191,0.10400000000000001,0.27399999999999997,0.07004804547659575,0.005286806148226133
