state,county,num_infected,total_percent_infected,num_hosp,num_not_hosp,percent_hosp,total_percent_hosp,percent_vaccinated,total_population,population_density_per_sqmi,percent_uninsured,high_school_graduation_rate,percent_some_college,percent_unemployed_CDC,median_household_income,per_capita_income,eightieth_percentile_income,twentieth_percentile_income,percent_below_poverty
SOUTH DAKOTA,MINNEHAHA,6,3.2964497236476316e-05,1,5,0.1666666666666666,5.494082872746052e-06,0.59,182014,225.498776352852,0.087215838121,0.8763786764699999,0.7108418034899999,0.037000000000000005,60033.0,28337.0,107434.0,27294.0,0.11599999999999999
SOUTH DAKOTA,PENNINGTON,3,2.795951462282615e-05,1,2,0.3333333333333333,9.319838207608716e-06,0.48,107298,38.643865722344,0.1170835252,0.79713603819,0.68696843016,0.048,58738.0,27964.0,102472.0,25428.0,0.138
TENNESSEE,ANDERSON,2991,0.03959229598252697,186,2805,0.0621865596790371,0.0024621086769475147,0.56,75545,224.049393605405,0.10280744684,0.92083818393,0.57516853933,0.07400000000000001,50672.0,26072.0,99106.0,21053.0,0.172
TENNESSEE,BEDFORD,2318,0.05003129654011353,110,2208,0.0474547023295944,0.002374220284474758,0.44,46331,97.8192374953184,0.14395969823,0.90893169877,0.41288469429999997,0.061,49860.0,21949.0,90048.0,23218.0,0.163
TENNESSEE,BLOUNT,5247,0.04157949790794979,313,4934,0.0596531351248332,0.00248034740712565,0.54,126192,225.8234841049,0.10248522548,0.94436090226,0.5884264632699999,0.065,57939.0,26772.0,102565.0,24415.0,0.136
TENNESSEE,BRADLEY,5610,0.05454015166245382,539,5071,0.096078431372549,0.005240132218549485,0.45,102860,312.871028857764,0.13351092543,0.9089376054,0.56975363041,0.09300000000000001,50427.0,24099.0,92993.0,21734.0,0.184
TENNESSEE,CAMPBELL,1296,0.03239352129574085,106,1190,0.0817901234567901,0.0026494701059788044,0.42,40008,83.3217857156614,0.12427316190999999,0.93695652174,0.41875939043000004,0.087,39443.0,19948.0,78901.0,15326.0,0.22399999999999998
TENNESSEE,CARROLL,1483,0.05218707111940036,74,1409,0.0498988536749831,0.0026040750255128973,0.52,28417,47.547313766299,0.10856710346,0.96496815287,0.51122154537,0.085,42025.0,19851.0,79836.0,16981.0,0.198
TENNESSEE,CARTER,2655,0.04681961662581339,215,2440,0.0809792843691148,0.0037914190487946813,0.44,56707,166.20173788156,0.12009567177,0.9356357927800001,0.50163471541,0.071,39202.0,20118.0,70625.0,15317.0,0.239
TENNESSEE,CHEATHAM,1836,0.046392924826279214,84,1752,0.0457516339869281,0.0021225521162349967,0.48,39575,130.853748867717,0.10193045702999999,0.89920948617,0.55811197788,0.066,63241.0,24279.0,103373.0,28568.0,0.129
TENNESSEE,CLAIBORNE,874,0.027570108198479545,65,809,0.074370709382151,0.0020504085044635817,0.41,31701,72.9447553568134,0.11727705359,0.91666666667,0.53178886403,0.084,37987.0,19215.0,69897.0,13543.0,0.223
TENNESSEE,COCKE,1520,0.04311322895393692,100,1420,0.0657894736842105,0.002836396641706376,0.46,35256,81.1380079403214,0.12268719283,0.9343832021,0.38940210418,0.1,36192.0,18959.0,75852.0,13797.0,0.261
TENNESSEE,COFFEE,2406,0.04471454058876004,102,2304,0.0423940149625935,0.001895628902765388,0.49,53808,125.437648552262,0.10956807241,0.90152565881,0.49373395742,0.07,49494.0,23404.0,88914.0,22479.0,0.159
TENNESSEE,CUMBERLAND,2702,0.046670696951377495,151,2551,0.0558845299777942,0.002608169962863805,0.49,57895,85.0114436892877,0.12630131605,0.9018518518499999,0.4491049491,0.08800000000000001,46527.0,22606.0,80736.0,20165.0,0.16
TENNESSEE,DAVIDSON,27980,0.0418934397388772,1888,26092,0.0674767691208005,0.0028268339609363886,0.49,667885,1325.57604414748,0.14189949107,0.80137981118,0.71073031594,0.062,60799.0,30595.0,112011.0,25223.0,0.177
TENNESSEE,DEKALB,1036,0.05407380343441724,51,985,0.0492277992277992,0.0026619343389529724,0.52,19159,62.9489089622373,0.14324188900999998,0.95408163265,0.38083538083999996,0.07,47420.0,25273.0,91734.0,18925.0,0.222
TENNESSEE,DICKSON,2211,0.0434159368495464,114,2097,0.0515603799185888,0.002238542198484075,0.5,50926,103.952764833387,0.10880289658,0.95826377295,0.47815067966999997,0.055999999999999994,56166.0,23426.0,96938.0,22795.0,0.159
TENNESSEE,DYER,2420,0.06373452725836186,108,2312,0.0446280991735537,0.0028443508032657363,0.49,37970,74.1118071592354,0.098306308672,0.96303901437,0.54291439386,0.081,44302.0,23936.0,84944.0,18881.0,0.18600000000000003
TENNESSEE,FAYETTE,2091,0.0535179544931023,130,1961,0.0621712099473935,0.003327275984745719,0.51,39071,55.4370674324001,0.11021573604,0.9043062201,0.57931884383,0.084,59529.0,29018.0,115577.0,22172.0,0.15
TENNESSEE,FRANKLIN,1840,0.04450033858953275,98,1742,0.0532608695652173,0.0023701267292251136,0.52,41348,74.5701769073408,0.10623071785,0.93160377358,0.5194522929800001,0.085,50201.0,23797.0,92315.0,20127.0,0.162
TENNESSEE,GIBSON,2633,0.053180101391609946,113,2520,0.0429168249145461,0.002282321100361536,0.51,49511,82.1423520664458,0.10883617979,0.94189602446,0.5632213609,0.08,42720.0,20948.0,86933.0,17459.0,0.187
TENNESSEE,GILES,1347,0.04639388303368464,93,1254,0.0690423162583518,0.0032031411448646416,0.51,29034,47.5244794704634,0.12179431452999999,0.9075144508699999,0.46421933086,0.071,48024.0,21487.0,85808.0,20123.0,0.16699999999999998
TENNESSEE,GRAINGER,895,0.03923201683250778,59,836,0.0659217877094972,0.002586244685047999,0.41,22813,81.3032001575054,0.12416089068,0.94488188976,0.39459354337,0.08199999999999999,41829.0,19850.0,77965.0,19514.0,0.20199999999999999
TENNESSEE,GREENE,2927,0.04272867945461446,188,2739,0.0642295866074479,0.0027444454176520396,0.48,68502,110.102001435049,0.11165786374,0.94387755102,0.48627120839,0.08,44366.0,21525.0,79825.0,17505.0,0.18600000000000003
TENNESSEE,HAMBLEN,2956,0.046769931807034475,218,2738,0.0737483085250338,0.0034492033605999714,0.45,63203,392.142377250006,0.13851299103,0.9410852713200001,0.40861627372000003,0.087,44040.0,20642.0,83426.0,18316.0,0.212
TENNESSEE,HAMILTON,20870,0.05940706793242339,1000,19870,0.0479156684235745,0.0028465293690667654,0.5,351305,647.628249661684,0.11039993979,0.84584849487,0.67271484888,0.069,57196.0,28456.0,107350.0,22284.0,0.14800000000000002
TENNESSEE,HARDEMAN,1731,0.0666410009624639,92,1639,0.0531484690930098,0.0035418671799807505,0.46,25975,38.8995229537402,0.12261835184,0.88416988417,0.31008662458,0.182,37834.0,16178.0,74141.0,16129.0,0.237
TENNESSEE,HARDIN,1556,0.06021904872479585,61,1495,0.0392030848329048,0.0023607724757150044,0.45,25839,44.7560040548753,0.11757275667,0.90763052209,0.50814974028,0.122,37690.0,22928.0,81326.0,16978.0,0.222
TENNESSEE,HAWKINS,2218,0.03921014018774197,143,2075,0.0644724977457168,0.0025279756748634364,0.39,56567,116.142965968125,0.11082532377,0.9705400982000001,0.45468786716,0.08900000000000001,42188.0,21394.0,77830.0,17784.0,0.192
TENNESSEE,HENDERSON,1601,0.057276760160274755,78,1523,0.0487195502810743,0.002790497996565541,0.4,27952,53.7529548600167,0.11089797921000001,0.98265895954,0.47099733649000003,0.094,43491.0,20479.0,80799.0,17844.0,0.207
TENNESSEE,HENRY,1199,0.03713108915796971,73,1126,0.0608840700583819,0.002260691833637856,0.51,32291,57.4736494272986,0.11199154781000001,0.90705128205,0.44194008559,0.079,43159.0,23090.0,77292.0,17041.0,0.19399999999999998
TENNESSEE,HICKMAN,990,0.040823058842934315,51,939,0.0515151515151515,0.002103006061605707,0.42,24251,39.5945592327617,0.12947904097000001,0.94696969697,0.38817358131,0.07400000000000001,44684.0,18410.0,83181.0,18303.0,0.22899999999999998
TENNESSEE,JEFFERSON,2087,0.039488372973075246,160,1927,0.0766650694777192,0.0030273788575429037,0.49,52851,192.286345785773,0.11643720819,0.95880149813,0.51222565301,0.078,49611.0,22674.0,92546.0,21192.0,0.152
TENNESSEE,KNOX,25765,0.05749011522567631,1107,24658,0.0429652629536192,0.0024700779179050525,0.54,448164,881.840889739089,0.09806133184,0.89532753092,0.7112780811,0.062,55874.0,28980.0,109049.0,22141.0,0.162
TENNESSEE,LAUDERDALE,1528,0.05605076849712043,80,1448,0.0523560209424083,0.002934595209273321,0.45,27261,57.7604057193277,0.11948363855000001,0.9831649831599999,0.36011355571000003,0.114,38849.0,16217.0,75033.0,15889.0,0.247
TENNESSEE,LAWRENCE,2195,0.05176154317785219,141,2054,0.0642369020501139,0.0033250011790784324,0.49,42406,68.7150245850728,0.13025484026,0.94646680942,0.45842560902,0.08800000000000001,43651.0,19802.0,79450.0,17008.0,0.195
TENNESSEE,LINCOLN,1273,0.03790721219701031,62,1211,0.0487038491751767,0.0018462271454946103,0.51,33582,58.880097292423,0.11442564558999999,0.9453125,0.43101881895,0.077,51249.0,22541.0,92166.0,21620.0,0.185
TENNESSEE,LOUDON,2175,0.042952781562888794,116,2059,0.0533333333333333,0.0022908150166874026,0.57,50637,220.878911823164,0.12778225073,0.91472868217,0.48078761231,0.075,58186.0,28660.0,101568.0,26020.0,0.135
TENNESSEE,MACON,1451,0.06329610888152155,102,1349,0.0702963473466574,0.004449485255627291,0.5,22924,74.6361212424586,0.13312662533,0.87777777778,0.42965779468,0.068,42265.0,19437.0,81213.0,18503.0,0.18600000000000003
TENNESSEE,MADISON,3519,0.03586132398499919,316,3203,0.089798238135834,0.003220283711071254,0.51,98128,176.138511513128,0.096069474554,0.8741188318199999,0.58372310571,0.073,46651.0,23724.0,93499.0,18848.0,0.19399999999999998
TENNESSEE,MARION,1134,0.03998166625533265,92,1042,0.0811287477954144,0.0032436625180693158,0.43,28363,56.9348337068347,0.1130611165,0.87581699346,0.52111838192,0.065,50819.0,22056.0,87458.0,17646.0,0.192
TENNESSEE,MARSHALL,1572,0.0501675442795596,71,1501,0.0451653944020356,0.002265836923567895,0.49,31335,83.4571981915581,0.10567179412,0.94376528117,0.44999390912000004,0.084,51868.0,23407.0,91378.0,23445.0,0.151
TENNESSEE,MAURY,6576,0.07667284619958725,264,6312,0.0401459854014598,0.0030781069642170067,0.54,85767,139.882017423128,0.10660010087999999,0.9085213032599999,0.60695255011,0.071,57337.0,24986.0,100494.0,24638.0,0.147
TENNESSEE,MCMINN,2587,0.04917689997338707,146,2441,0.0564360262852725,0.0027753488195262897,0.44,52606,122.305085575,0.12162097393,0.94477317554,0.46650563607,0.086,46029.0,20472.0,84817.0,16387.0,0.195
TENNESSEE,MCNAIRY,1117,0.04286755958091876,53,1064,0.0474485228290062,0.00203400237939901,0.48,26057,46.2954032341699,0.11375337092,0.94949494949,0.47476287263000005,0.14800000000000002,39859.0,18285.0,74449.0,16015.0,0.231
TENNESSEE,MONROE,2063,0.04535860340354426,149,1914,0.0722249151720794,0.0032760212831449806,0.47,45482,71.5520577550176,0.11988003666,0.9141104294500001,0.3926874212,0.115,45566.0,19840.0,80589.0,17312.0,0.192
TENNESSEE,MONTGOMERY,6255,0.032971551165205656,297,5958,0.0474820143884892,0.001565555666837103,0.47,189709,351.856402712935,0.088317662408,0.95067873303,0.7002559231300001,0.08199999999999999,56102.0,23384.0,100084.0,26056.0,0.152
TENNESSEE,MORGAN,700,0.032275912947251933,30,670,0.0428571428571428,0.001383253412025083,0.41,21688,41.5335982479921,0.12572721396,0.98161764706,0.31902046293,0.086,40397.0,18281.0,79968.0,17236.0,0.23600000000000002
TENNESSEE,OBION,1966,0.06362459546925567,91,1875,0.0462868769074262,0.0029449838187702265,0.44,30900,56.7125488383822,0.11821233739,0.84375,0.45127087872,0.10800000000000001,42532.0,21650.0,80068.0,16188.0,0.21100000000000002
TENNESSEE,OVERTON,1235,0.055907650520597554,52,1183,0.0421052631578947,0.002354006337709371,0.52,22090,50.9590834032152,0.12017864393,0.86075949367,0.42239288600999997,0.071,42149.0,19827.0,74653.0,16135.0,0.2
TENNESSEE,PUTNAM,5151,0.0690001607458608,190,4961,0.036886041545331,0.002545142795906339,0.52,74652,186.115317771416,0.12394934439,0.92378752887,0.5793376174,0.077,45512.0,22555.0,83474.0,16403.0,0.24
TENNESSEE,RHEA,1628,0.05015249068112504,83,1545,0.0509828009828009,0.002556914451187579,0.47,32461,102.927578883852,0.12715375382,0.87158469945,0.4431424767,0.08,44132.0,20888.0,85133.0,16241.0,0.22899999999999998
TENNESSEE,ROANE,2058,0.03884264764169639,132,1926,0.0641399416909621,0.002491365154860993,0.53,52983,146.877497249102,0.1077911883,0.95472440945,0.53277370959,0.09300000000000001,54440.0,23942.0,98571.0,17793.0,0.162
TENNESSEE,ROBERTSON,3848,0.05666740298947058,409,3439,0.1062889812889812,0.0060231205360430015,0.51,67905,142.571256627414,0.10085553081000001,0.96932515337,0.54045998988,0.07400000000000001,66006.0,25534.0,108711.0,29577.0,0.105
TENNESSEE,RUTHERFORD,13242,0.04561660965451671,568,12674,0.0428938226853949,0.001956670766029715,0.5,290289,468.687284465086,0.094543284685,0.9531470505199999,0.6868630951,0.061,64170.0,26373.0,111030.0,31133.0,0.126
TENNESSEE,SCOTT,891,0.04044668391665532,60,831,0.0673400673400673,0.0027236824186299877,0.42,22029,41.384395460066,0.11319390366,0.9589041095899999,0.41047877145,0.134,35685.0,21011.0,70343.0,14400.0,0.27699999999999997
TENNESSEE,SEVIER,4400,0.04654262352306504,252,4148,0.0572727272727272,0.002665622983593725,0.48,94537,159.556801519633,0.16673530320000002,0.8915441176500001,0.51284063658,0.064,47202.0,22773.0,82359.0,22040.0,0.153
TENNESSEE,SHELBY,34000,0.03628640647178732,3502,30498,0.103,0.003737499866594094,0.47,936990,1227.08652832988,0.11749753252,0.80341066482,0.62135933788,0.094,47924.0,26963.0,106603.0,19060.0,0.214
TENNESSEE,SMITH,1057,0.05512098456403838,48,1009,0.0454115421002838,0.0025031289111389237,0.52,19176,61.0130335763017,0.10333148593000001,0.92307692308,0.45396193005999996,0.042,50704.0,23108.0,89435.0,20136.0,0.162
TENNESSEE,SULLIVAN,7141,0.04558744669441536,725,6416,0.1015263968631844,0.004628329205076479,0.5,156644,378.905246141771,0.10274868572000001,0.9445688689799999,0.600331163,0.077,46024.0,24680.0,89789.0,19554.0,0.168
TENNESSEE,SUMNER,6812,0.039424490410102674,701,6111,0.1029066353493834,0.0040570416584677,0.52,172786,326.398092849791,0.09800084960699999,0.94664125774,0.66493764724,0.053,66171.0,29313.0,119670.0,30338.0,0.09699999999999999
TENNESSEE,TIPTON,2890,0.04694759413886091,151,2739,0.0522491349480968,0.0024529711816498262,0.46,61558,134.287003722866,0.09052521980599999,0.97297297297,0.55256047349,0.094,60874.0,24969.0,109173.0,24676.0,0.138
TENNESSEE,WARREN,2085,0.051996309134891144,77,2008,0.0369304556354916,0.0019202473877154044,0.47,40099,92.6773173771297,0.14810879728,0.94188376754,0.42391736194,0.078,42475.0,20749.0,77277.0,15436.0,0.207
TENNESSEE,WASHINGTON,6166,0.048919424962711434,352,5814,0.0570872526759649,0.002792675573609216,0.49,126044,386.088902762691,0.11226106034000001,0.9240601503800001,0.6892515076300001,0.057,49242.0,26662.0,93725.0,19685.0,0.171
TENNESSEE,WEAKLEY,1832,0.05384434516811663,69,1763,0.0376637554585152,0.0020279802492358333,0.44,34024,58.6264813417335,0.10298848793,0.91830985915,0.56478873239,0.1,42351.0,19847.0,77615.0,16469.0,0.191
TENNESSEE,WHITE,1574,0.05968225078678952,104,1470,0.0660736975857687,0.00394342698972434,0.52,26373,70.0146964001297,0.11372960595,0.9384057971,0.49304865938,0.105,42603.0,18785.0,75893.0,17994.0,0.18100000000000002
TENNESSEE,WILLIAMSON,9257,0.04501446667801308,249,9008,0.0268985632494328,0.0012108244790780228,0.56,205645,352.979085161517,0.062931906392,0.95625215295,0.8713678649400001,0.037000000000000005,115930.0,46494.0,201620.0,50303.0,0.052000000000000005
TENNESSEE,WILSON,6408,0.051012609858616734,325,6083,0.0507178526841448,0.0025872500318430774,0.54,125616,219.967799874949,0.08615736093300001,0.9618320610700001,0.6894597881900001,0.054000000000000006,76507.0,29762.0,128443.0,32495.0,0.091
TEXAS,BEXAR,8,4.304085814862977e-06,0,8,0.0,0.0,0.38,1858699,1499.09903264367,0.16904979007,0.873,0.6272560918300001,0.067,54210.0,25317.0,110196.0,23237.0,0.172
TEXAS,BRAZORIA,1,2.9549168338657107e-06,0,1,0.0,0.0,0.41,338419,249.238581875581,0.14167458619,0.938,0.68517825487,0.052000000000000005,74225.0,31180.0,143915.0,32488.0,0.105
TEXAS,BRAZOS,2,9.528528414071731e-06,1,1,0.5,4.764264207035866e-06,0.53,209896,358.47944893188,0.16900472534,0.857,0.69743257527,0.057,50113.0,24157.0,104400.0,17455.0,0.27
TEXAS,COLLIN,7,7.895036616051963e-06,0,7,0.0,0.0,0.55,886633,1053.84073385693,0.12074848372,0.968,0.802110876,0.045,96936.0,39933.0,171833.0,43050.0,0.071
TEXAS,DALLAS,9,3.581299884522975e-06,5,4,0.5555555555555556,1.9896110469572082e-06,0.51,2513054,2878.42323736988,0.23042737922,0.84,0.57481493814,0.067,59838.0,28552.0,115244.0,25267.0,0.18600000000000003
TEXAS,DENTON,3,3.975352812562115e-06,0,3,0.0,0.0,0.52,754650,858.988812632306,0.12945109520999998,0.945,0.7714376481499999,0.051,88384.0,36238.0,156810.0,38378.0,0.087
TEXAS,EL PASO,166,0.00019913818750659794,14,152,0.0843373493975903,1.6794786898146814e-05,0.32,833592,822.742141715012,0.22615213331,0.865,0.65096005926,0.079,43948.0,19145.0,89354.0,18467.0,0.225
TEXAS,GALVESTON,4,1.2719207593366933e-05,0,4,0.0,0.0,0.44,314485,829.896123967506,0.1540080016,0.9229999999999999,0.6467373723400001,0.07200000000000001,71959.0,32756.0,145194.0,26412.0,0.136
TEXAS,HARRIS,12,2.706203091070274e-06,1,11,0.0833333333333333,2.2551692425585616e-07,0.44,4434257,2600.95514886885,0.22060025159,0.872,0.6044238375500001,0.07,60241.0,29850.0,125953.0,25426.0,0.174
TEXAS,HIDALGO,6,7.2434549348451224e-06,2,4,0.3333333333333333,2.4144849782817078e-06,0.46,828334,527.299461332191,0.31207924125000003,0.899,0.48249237088999997,0.09,38785.0,15240.0,84317.0,14937.0,0.32799999999999996
TEXAS,POTTER,1,8.204589647448782e-06,0,1,0.0,0.0,0.47,121883,134.172946199066,0.23537066365,0.903,0.45687228803,0.046,41912.0,20984.0,83274.0,18922.0,0.21899999999999997
UTAH,BOX ELDER,5659,0.10982378512653315,36,5623,0.0063615479766743,0.0006986492780624127,0.44,51528,8.96828843543649,0.08780122094899999,0.84,0.65025262047,0.06,62689.0,21854.0,104039.0,31973.0,0.10300000000000001
UTAH,CACHE,16622,0.13988756480172357,32,16590,0.001925159427265,0.00026930586413519153,0.5,118824,102.01722806142,0.10115817309000001,0.9242354169799999,0.7489723827900001,0.045,60315.0,21055.0,101866.0,26193.0,0.15
UTAH,CARBON,1155,0.05570829113008248,2,1153,0.0017316017316017,9.64645733854242e-05,0.46,20733,14.0165218133576,0.10312250782,0.95,0.72538966366,0.076,51394.0,21953.0,91869.0,20517.0,0.155
UTAH,DAVIS,40412,0.12272390461960812,618,39794,0.0152924873799861,0.0018767537626179804,0.49,329292,1101.27453887281,0.069584091417,0.95,0.75634033829,0.037000000000000005,84381.0,27059.0,132187.0,41859.0,0.07200000000000001
UTAH,IRON,5819,0.12186132227597328,44,5775,0.0075614366729678,0.0009214466712739,0.42,47751,14.486084150509,0.13706122637,0.9,0.67081763067,0.081,51393.0,19085.0,92694.0,20730.0,0.215
UTAH,SALT LAKE,152329,0.13942928171435162,4483,147846,0.0294297211955701,0.0041033648873519705,0.49,1092518,1472.29296520978,0.10959295382,0.8202566548500001,0.6876153139900001,0.051,73619.0,28578.0,128509.0,33384.0,0.114
UTAH,SANPETE,3845,0.13467128997233022,10,3835,0.0026007802340702,0.0003502504290567756,0.42,28551,17.9573945040723,0.12680814205000002,0.82243413517,0.6435752651100001,0.081,52910.0,16924.0,90387.0,24502.0,0.16699999999999998
UTAH,SEVIER,2239,0.10706259264572275,7,2232,0.0031263957123715,0.00033472003060297425,0.46,20913,10.9467347600295,0.12665298678,0.83,0.57288401254,0.053,54339.0,20074.0,90806.0,22943.0,0.145
UTAH,SUMMIT,5215,0.1336870978492143,40,5175,0.0076701821668264,0.0010254043938578276,0.55,39009,20.8539597723421,0.09636745722000001,0.93745478036,0.75185075511,0.032,105374.0,49143.0,208029.0,46008.0,0.079
UTAH,TOOELE,7017,0.1132029813183622,25,6992,0.0035627761151489,0.00040331687800471074,0.45,61986,8.92918551791371,0.083632136483,0.87,0.61831320104,0.07,73584.0,22978.0,116595.0,35141.0,0.07200000000000001
UTAH,UINTAH,2822,0.0777239175939187,14,2808,0.0049610205527994,0.0003855899526275201,0.44,36308,8.10018510505778,0.15674947043999998,0.83,0.5264278799600001,0.055,63631.0,25488.0,109549.0,27449.0,0.095
UTAH,UTAH,94111,0.1668111248774764,159,93952,0.0016894943205363,0.0002818264480827825,0.46,564177,281.583340891442,0.081047755706,0.9070199185600001,0.79455823713,0.049,75296.0,22088.0,124077.0,33799.0,0.125
UTAH,WASATCH,4657,0.1669474816275318,55,4602,0.0118101782263259,0.00197167951245743,0.48,27895,23.6999538805231,0.11947523501999999,0.92,0.7559342665900001,0.037000000000000005,85380.0,28818.0,138719.0,37183.0,0.08800000000000001
UTAH,WASHINGTON,20381,0.134121703880652,329,20052,0.016142485648398,0.002165057680032114,0.46,151959,62.6133236228947,0.13944515605,0.89,0.6744819036799999,0.063,57069.0,23549.0,103458.0,27455.0,0.14800000000000002
UTAH,WEBER,29983,0.12424169594908174,264,29719,0.0088049894940466,0.0010939468275542,0.44,241328,418.779460343117,0.10088819797,0.8428844130500001,0.60286177861,0.053,68106.0,24226.0,110389.0,30090.0,0.124
VERMONT,BENNINGTON,1422,0.038955702271046215,65,1357,0.0457102672292545,0.0017806755609128017,0.51,36503,54.0784275861261,0.059519796231999995,0.81896678967,0.62433784579,0.054000000000000006,52510.0,30197.0,108396.0,24123.0,0.134
VERMONT,CHITTENDEN,6662,0.041505202168089214,149,6513,0.0223656559591714,0.0009282910722073391,0.59,160510,299.134438592484,0.0510313544,0.90048329356,0.8061928835300001,0.045,74240.0,34658.0,131693.0,30002.0,0.115
VERMONT,FRANKLIN,1741,0.035804627249357325,50,1691,0.028719126938541,0.0010282776349614395,0.48,48625,76.715177019025,0.046649930537,0.9210205831899999,0.62412035914,0.05,61129.0,28892.0,111852.0,28987.0,0.086
VERMONT,ORLEANS,1120,0.04136504653567735,23,1097,0.0205357142857142,0.0008494607770719457,0.3,27076,39.0377826810296,0.064003141258,0.89120521173,0.52580591281,0.052000000000000005,48688.0,24204.0,89927.0,19723.0,0.146
VERMONT,RUTLAND,1832,0.03046580080820847,82,1750,0.0447598253275109,0.0013636439226381522,0.49,60133,64.6719575878981,0.055478190557,0.8978817734000001,0.63011363636,0.055,51723.0,27795.0,100436.0,22709.0,0.12300000000000001
VERMONT,WASHINGTON,1669,0.028305886742533454,48,1621,0.0287597363690832,0.0008140698404083917,0.51,58963,85.8220012715208,0.048593350384000006,0.89968,0.6934628975299999,0.046,61808.0,31464.0,114387.0,25574.0,0.114
VERMONT,WINDHAM,1104,0.025315875163383704,42,1062,0.0380434782608695,0.0009631039464330758,0.37,43609,55.517376900119,0.056457086444,0.85029100529,0.60655384284,0.06,54441.0,28923.0,102143.0,22772.0,0.14
VERMONT,WINDSOR,1164,0.020825133288009445,51,1113,0.0438144329896907,0.0009124414069488675,0.39,55894,57.6478248091224,0.060281837161,0.8765000000000001,0.66910255358,0.045,57438.0,33257.0,108714.0,24986.0,0.1
VIRGINIA,ACCOMACK,2647,0.08006654567453116,212,2435,0.0800906686815262,0.006412583182093164,0.44,33060,73.5799036274692,0.16649112856999998,0.8590000000000001,0.4512724118,0.07,42879.0,23337.0,84337.0,20271.0,0.195
VIRGINIA,ALBEMARLE,4470,0.042862485257031076,252,4218,0.0563758389261744,0.002416408564825913,0.59,104287,144.681915489282,0.099552599758,0.927,0.77155322188,0.032,80392.0,38039.0,153457.0,33584.0,0.09699999999999999
VIRGINIA,AMHERST,1402,0.04381386918341198,119,1283,0.0848787446504992,0.003718866214569205,0.51,31999,67.5173278399129,0.12347516851,0.932,0.59772432666,0.055,50580.0,23372.0,96993.0,23868.0,0.141
VIRGINIA,ARLINGTON,11142,0.04928082373547052,859,10283,0.0770956740262071,0.003799338322452807,0.51,226092,8698.59622382187,0.07656820841,0.922,0.90336562716,0.034,120950.0,64746.0,211975.0,54162.0,0.087
VIRGINIA,AUGUSTA,2985,0.04015875151352079,186,2799,0.0623115577889447,0.002502354365666622,0.54,74330,76.8632198546925,0.11158182200000001,0.948,0.51241351241,0.049,60556.0,28601.0,105706.0,26646.0,0.092
VIRGINIA,BOTETOURT,1330,0.04006989636056881,66,1264,0.0496240601503759,0.0019884309472161968,0.51,33192,61.329861908563,0.08367029548999999,0.953,0.6761501210699999,0.040999999999999995,71874.0,32518.0,123992.0,28862.0,0.083
VIRGINIA,BUCHANAN,1114,0.04810432679851455,111,1003,0.0996409335727109,0.004793160031090767,0.29,23158,46.0614944864994,0.1245984252,0.9,0.41073851522,0.09699999999999999,32144.0,18160.0,68263.0,13944.0,0.239
VIRGINIA,CAMPBELL,2391,0.04342456548192005,209,2182,0.0874111250522793,0.0037957901236810084,0.53,55061,109.273561497379,0.1144779614,0.9129999999999999,0.65633264766,0.043,51525.0,25219.0,95487.0,22192.0,0.125
VIRGINIA,CAROLINE,1016,0.03427800269905533,69,947,0.0679133858267716,0.002327935222672065,0.37,29640,56.1874569063441,0.11377412665,0.88,0.5808940925999999,0.071,67335.0,26577.0,112550.0,36226.0,0.131
VIRGINIA,CARROLL,2020,0.06793798136750412,215,1805,0.1064356435643564,0.0072310227693135574,0.49,29733,62.6415347410871,0.12559399564999998,0.9129999999999999,0.5611295157,0.053,41517.0,21484.0,77340.0,18342.0,0.157
VIRGINIA,CHESTERFIELD,17641,0.05316132220745603,1034,16607,0.0586134572870018,0.0031159688885272676,0.52,331839,783.79807843766,0.089753356659,0.909,0.7100363941800001,0.064,80734.0,33848.0,139381.0,39392.0,0.07400000000000001
VIRGINIA,CULPEPER,3336,0.06814839025984638,181,3155,0.0542565947242206,0.003697499591436509,0.5,48952,129.078663225778,0.13283327003,0.9209999999999999,0.54950133787,0.064,72111.0,28969.0,131114.0,32820.0,0.092
VIRGINIA,DINWIDDIE,1108,0.03935357840525661,93,1015,0.0839350180505415,0.003303143313798615,0.49,28155,55.8942731430232,0.11809775429,0.877,0.5460859499299999,0.09300000000000001,57257.0,24001.0,102315.0,23743.0,0.159
VIRGINIA,FAIRFAX,69442,0.061296492942367595,4061,65381,0.0584804585121396,0.0035846470124557875,0.51,1132887,2898.44688683438,0.090231821443,0.915,0.80533676758,0.047,122035.0,51851.0,218995.0,56954.0,0.06
VIRGINIA,FAIRFAX,69442,0.061296492942367595,4061,65381,0.0584804585121396,0.0035846470124557875,0.51,1132887,2898.44688683438,0.090231821443,0.915,0.80533676758,0.047,122035.0,51851.0,218995.0,56954.0,0.06
VIRGINIA,FAUQUIER,3233,0.04752664461595002,193,3040,0.0596968759665944,0.0028371922087467843,0.51,68025,105.032470107348,0.098777916802,0.961,0.6804494665699999,0.04,93462.0,41921.0,177650.0,44737.0,0.06
VIRGINIA,FLUVANNA,1112,0.042693695769024036,83,1029,0.0746402877697841,0.003186669738155571,0.59,26046,91.0667375105342,0.10518459547999999,0.956,0.6908732565200001,0.053,73463.0,30230.0,131673.0,39062.0,0.069
